0.14364172518253326,0.10031704604625702,0.06652479618787766,0.04372386261820793,0.031337954103946686,0.024436917155981064,0.019807107746601105,0.016813850030303,0.014695681631565094,0.013060889206826687,0.011850391514599323,0.010812963359057903,0.009952088817954063,0.009206866845488548,0.008554932661354542,0.007992075756192207,0.007481035310775042,0.0070268940180540085,0.00665443716570735,0.0063139344565570354,0.005996729712933302,0.0057056499645113945,0.005437066778540611,0.0051759216003119946,0.004940259736031294,0.004722077865153551,0.004497298039495945,0.0042962245643138885,0.0041013238951563835,0.003935123328119516,0.0037766406312584877,0.0036343035753816366,0.0035108455922454596,0.0033978126011788845,0.0032859686762094498,0.0031846342608332634,0.003081389470025897,0.0029904877301305532,0.002907681278884411,0.002826009877026081,0.002749559236690402,0.0026730340905487537,0.0025984307285398245,0.0025340530555695295,0.002469476545229554,0.0024064797908067703,0.0023486304562538862,0.002293981146067381,0.0022368920035660267,0.002187417820096016,0.0021384411957114935,0.002091571455821395,0.002048495225608349,0.0020054574124515057,0.001964342314749956,0.001925428630784154,0.0018873556982725859,0.0018522553145885468,0.0018191691488027573,0.0017858477076515555,0.001754079945385456,0.001722748507745564,0.0016923029907047749,0.0016636420041322708,0.0016348788049072027,0.0016087678959593177,0.0015822360292077065,0.0015549507224932313,0.001531106187030673,0.001505714375525713,0.0014820632059127092,0.0014592872466892004,0.0014372615842148662,0.001415628008544445,0.0013943982776254416,0.0013732693623751402,0.001353671308606863,0.0013331591617316008,0.0013149785809218884,0.0012974573764950037,0.0012805141741409898,0.0012638976331800222,0.001247923239134252,0.0012332056649029255,0.0012169800465926528,0.0012016125256195664,0.0011873532785102725,0.001173533615656197,0.001160157611593604,0.0011472690384835005,0.0011343861697241664,0.0011223336914554238,0.001110175740905106,0.0010986998677253723,0.0010867546079680324,0.0010753441601991653,0.0010649162577465177,0.0010551528539508581,0.001044193166308105,0.001034129410982132,0.0010249100159853697,0.0010150782763957977,0.0010054728481918573,0.0009962350595742464,0.000987171777524054,0.000978935626335442,0.0009697250206954777,0.0009606733219698071,0.0009522857726551592,0.0009439802961423993,0.000934966781642288,0.0009269122965633869,0.0009183867950923741,0.0009099923190660775,0.0009014947572723031,0.0008931353804655373,0.0008852605242282152,0.0008775704773142934,0.000870006624609232,0.0008623808389529586,0.0008545967284590006,0.000847301387693733,0.0008403469691984355,0.0008325285743921995,0.0008248675731010735,0.0008175604161806405,0.0008106706663966179,0.0008032269543036819,0.000796808919403702,0.0007895800517871976,0.0007826110813766718,0.0007761698216199875,0.0007696832763031125,0.0007627604063600302,0.0007563781691715121,0.000749986560549587,0.0007437494350597262,0.0007374374545179307,0.0007317682611756027,0.0007258911500684917,0.0007192432531155646,0.0007136252243071795,0.0007078201160766184,0.0007020256598480046,0.0006964473286643624,0.0006907652132213116,0.0006850174977444112,0.00067999615566805,0.0006746178260073066,0.0006696913624182343,0.0006642608786933124,0.0006593214930035174,0.000654722738545388,0.0006500552990473807,0.000645048450678587,0.0006395099917426705,0.0006349756149575114,0.0006304345442913473,0.0006261506932787597,0.0006216453621163964,0.0006171559216454625,0.0006129058310762048,0.0006084252381697297,0.0006042587920092046,0.0006000302964821458,0.0005959246773272753,0.0005923172575421631,0.0005881584365852177,0.000584108813200146,0.0005804585525766015,0.0005767568363808095,0.0005726961535401642,0.0005695345462299883,0.000565943424589932,0.0005622418830171227,0.0005588663625530899,0.0005554890376515687,0.0005518468678928912,0.0005485358997248113,0.0005462064873427153,0.0005421980749815702,0.0005393930478021502,0.0005364364478737116,0.0005333308945409954,0.0005298185278661549,0.0005265984800644219,0.0005237237783148885,0.0005210965755395591,0.0005182959721423686,0.0005153054953552783,0.0005127422045916319,0.0005098531837575138,0.0005073099746368825,0.000504549010656774,0.0005020513199269772,0.0004996356437914073,0.0004968751454725862,0.0004945058608427644,0.0004920942592434585,0.0004895657184533775,0.00048797199269756675,0.00048474138020537794,0.0004823292838409543,0.0004801966715604067,0.0004780119052156806,0.00047549084411002696,0.00047341978643089533,0.00047105876728892326,0.0004694136150646955,0.0004671071073971689,0.0004651590425055474,0.0004629080358427018,0.00046107961679808795,0.00045848279842175543,0.0004564039409160614,0.0004542925744317472,0.00045225981739349663,0.00045036664232611656,0.0004484416567720473,0.00044673451338894665,0.000444521545432508,0.00044255610555410385,0.0004407148517202586,0.00043864132021553814,0.00043735798681154847,0.0004345115157775581,0.0004326733178459108,0.00043088142410852015,0.0004291261138860136,0.0004278321284800768,0.0004259421839378774,0.0004238269757479429,0.00042175708222202957,0.00041954353218898177,0.0004177563532721251,0.00041594900540076196,0.00041399296605959535,0.0004125236300751567,0.0004106157284695655,0.0004087433044333011,0.0004072220472153276,0.0004057847836520523,0.0004039600898977369,0.0004018722102046013,0.0004000471089966595,0.0003983550996053964,0.0003967669326812029,0.00039506275788880885,0.00039339682552963495,0.00039176008431240916,0.0003902667958755046,0.0003888673090841621,0.00038710361695848405,0.00038549472810700536,0.0003842829610221088,0.00038227852201089263,0.0003807478351518512,0.0003792076022364199,0.00037757912650704384,0.0003759933460969478,0.00037458102451637387,0.0003731705073732883,0.0003717548679560423,0.00037041871109977365,0.0003689560398925096,0.0003678587672766298,0.0003660437650978565,0.00036471354542300105,0.00036327415728010237,0.0003619766212068498,0.00036023437860421836,0.00035872499574907124,0.00035764608765020967,0.0003563973295968026,0.0003547648375388235,0.0003534227143973112,0.0003518043376971036,0.0003503375337459147,0.0003492194227874279,0.0003478250582702458,0.0003470028459560126,0.000345397915225476,0.0003439028805587441,0.00034288057941012084,0.00034136290196329355,0.0003399514826014638,0.00033881570561788976,0.0003376344684511423,0.00033673419966362417,0.00033498596167191863,0.00033410187461413443,0.00033248125691898167,0.0003311822365503758,0.0003298732917755842,0.00032876100158318877,0.0003276704519521445,0.0003266995772719383,0.0003251714224461466,0.0003241171652916819,0.0003226299595553428,0.0003215842298232019,0.00032031003502197564,0.00031908569508232176,0.00031790402135811746,0.00031675404170528054,0.00031549620325677097,0.0003145845839753747,0.0003131470293737948,0.0003118840104434639,0.0003106962831225246,0.000309868628391996,0.0003085918724536896,0.00030731072183698416,0.0003063200565520674,0.0003052382671739906,0.000303989538224414,0.00030312471790239215,0.00030170459649525583,0.00030049937777221203,0.00029948996962048113,0.0002982317819260061,0.00029763628845103085,0.0002962180005852133,0.0002952371723949909,0.0002943033759947866,0.00029346439987421036,0.0002929019392468035,0.00029120247927494347,0.0002898496459238231,0.0002889851457439363,0.00028848389047198,0.00028711362392641604,0.0002866300637833774,0.0002854966151062399,0.00028462609043344855,0.0002833771286532283,0.00028196265338920057,0.00028070458211004734,0.000279723055427894,0.0002792172017507255,0.0002788456913549453,0.00027789271553047,0.00027659768238663673,0.00027622803463600576,0.00027538707945495844,0.00027427502209320664,0.0002731039421632886,0.00027182878693565726,0.0002704331709537655,0.0002692712296266109,0.00026846761466003954,0.0002685300714801997,0.0002674252609722316,0.00026594370137900114,0.0002652600815054029,0.0002651870308909565,0.000263743830146268,0.00026268241344951093,0.0002615673583932221,0.00026113251806236804,0.00026042130775749683,0.000259685970377177,0.00025854966952465475,0.0002581477165222168,0.00025867598014883697,0.00025857449509203434,0.00025634243502281606,0.0002559988060966134,0.00025439326418563724,0.00025375059340149164,0.00025290786288678646,0.00025152359739877284,0.00025102522340603173,0.00024963621399365366,0.0002491909544914961,0.0002479099202901125,0.00024746425333432853,0.0002468126767780632,0.00024620123440399766,0.0002465478901285678,0.0002461387775838375,0.00024398833920713514,0.0002436435897834599,0.0002419852971797809,0.0002415556227788329,0.0002408455329714343,0.00024056926486082375,0.00024030996428336948,0.00023897197388578206,0.00024045526515692472,0.00023868588323239237,0.0002370640286244452,0.00023664155742153525,0.0002360244543524459,0.00023524457355961204,0.00023489759769290686,0.00023405844694934785,0.00023478121147491038,0.00023401109501719475,0.00023224949836730957,0.00023059730301611125,0.00023038421932142228,0.00023120251717045903,0.00022935641754884273,0.00022869583335705101,0.00022766263282392174,0.00022721457935404032,0.00022607442224398255,0.00022705084120389074,0.00022540149802807719,0.00022474373690783978,0.0002242459886474535,0.00022269529290497303,0.00022272655041888356,0.000221861875616014,0.00022137117048259825,0.00022069460828788579,0.00021998185548000038,0.00021890016796533018,0.00022006673680152744,0.00021816272055730224,0.0002176036505261436,0.00021703701349906623,0.00021661708888132125,0.00021591849508695304,0.00021562249457929283,0.00021498654677998275,0.00021344867127481848,0.00021324874251149595,0.00021307972201611847,0.00021162959455978125,0.00021143136837054044,0.0002118688280461356,0.00021048550843261182,0.00020990247139707208,0.0002098184486385435,0.00020842193043790758,0.0002091361820930615,0.00021158742310944945,0.00020852730085607618,0.00020647217752411962,0.00020664367184508592,0.00020709475211333483,0.00020440680964384228,0.00020454995683394372,0.00020350808335933834,0.00020452938042581081,0.00020200239669065922,0.0002017350634559989,0.00020095054060220718,0.00020112504716962576,0.0002001630637096241,0.00020020529336761683,0.00020010958542115986,0.00020033995679114014,0.0001983011025004089,0.00019917210738640279,0.00019964748935308307,0.00019717492978088558,0.00019528066331986338,0.00019555100880097598,0.00019576784688979387,0.000194367443327792,0.00019343497115187347,0.0001940241054398939,0.00019384171173442155,0.00019176091882400215,0.00019115798932034522,0.00019118156342301518,0.00019050326955039054,0.0001898695045383647,0.00018988775264006108,0.00018931363592855632,0.00018966176139656454,0.00018848912441171706,0.00018728520080912858,0.00018720657681114972,0.0001865837984951213,0.0001862561039160937,0.00018667563563212752,0.00018541478493716568,0.00018408843607176095,0.00018441946303937584,0.0001843384379753843,0.00018323806580156088,0.00018300130614079535,0.00018272594024892896,0.00018140565953217447,0.00018165963410865515,0.00018261029617860913,0.00018345890566706657,0.00018087525677401572,0.0001816409348975867,0.00017893432232085615,0.0001793127303244546,0.00017806458345148712,0.00017810158897191286,0.0001772051036823541,0.00017606130859348923,0.0001755529665388167,0.0001756011915858835,0.00017561603453941643,0.00017442561511415988,0.00017363225924782455,0.00017405203834641725,0.00017392588779330254,0.0001734969118842855,0.00017214624676853418,0.0001727603521430865,0.00017177821428049356,0.000171944746398367,0.0001706674083834514,0.00017043236584868282,0.0001697072439128533,0.00016825039347168058,0.00016890009283088148,0.00016787250933703035,0.00016836103168316185,0.00017125268641393632,0.00017008445865940303,0.00016704837616998702,0.00016718762344680727,0.00016547217092011124,0.00016400769527535886,0.00016430779942311347,0.0001643139257794246,0.00016605887503828853,0.00016803262406028807,0.0001646553137106821,0.0001651096245041117,0.00017554637452121824,0.00017161061987280846,0.00016460346523672342,0.00016612536273896694,0.00016329729987774044,0.000160022042109631,0.00016613035404589027,0.00016419471648987383,0.00016261902055703104,0.0001609307073522359,0.00015987087681423873,0.0001584756391821429,0.0001574246125528589,0.00015848182374611497,0.00015724562399554998,0.0001558134244987741,0.0001548148866277188,0.00015486983465962112,0.00015539406740572304,0.00015450813225470483,0.0001533466565888375,0.0001532775058876723,0.00015249528223648667,0.00015247396368067712,0.00015183539653662592,0.0001510329602751881,0.00015111701213754714,0.00015079542936291546,0.00015331964823417366,0.00015265702677424997,0.00015370527398772538,0.00014925860159564763,0.00014900053793098778,0.0001478515041526407,0.0001494913740316406,0.0001508824498159811,0.00014930142788216472,0.00014785023813601583,0.00014633634418714792,0.00014633538376074284,0.00014600620488636196,0.00014552251377608627,0.00014657279825769365,0.00014605505566578358,0.00014729615941178054,0.00014449979062192142,0.00014512595953419805,0.00014445897249970585,0.00014589189959224313,0.00014714336430188268,0.0001481508807046339,0.00015195606101769954,0.00014783936785534024,0.00014439591905102134,0.0001444438094040379,0.00014241586904972792,0.00014399205974768847,0.00014185158943291754,0.00014427004498429596,0.00014291534898802638,0.00013992414460517466,0.00013887434033676982,0.00013964845857117325,0.0001421177585143596,0.000137905080919154,0.00013717163528781384,0.000137375172926113,0.00013813332770951092,0.00014549278421327472,0.00013847133959643543,0.00013599911471828818,0.00013687806494999677,0.00013913956354372203,0.00013724535529036075,0.0001355864806100726,0.00013518374180421233,0.00013892776041757315,0.0001446752285119146,0.00015469644858967513,0.00014496638323180377,0.00013630895409733057,0.00013516131730284542,0.0001342831237707287,0.00013275186938699335,0.00013799483713228256,0.00013557598867919296,0.00013512271107174456,0.000138443210744299,0.00013494017184711993,0.00013336387928575277,0.00013163565017748624,0.00013256892270874232,0.00012937271094415337,0.00012986936781089753,0.0001288525527343154,0.00012819217226933688,0.00012814038200303912,0.0001279858552152291,0.00012979739403817803,0.0001268979103770107,0.0001270796055905521,0.00012654371676035225,0.00012752805196214467,0.00012627070827875286,0.00012604970834217966,0.0001267705811187625,0.00012668124691117555,0.00012604022049345076,0.00012437043187674135,0.0001241605932591483,0.00012500255252234638,0.00012430810602381825,0.00012571584375109524,0.00012329034507274628,0.0001237850374309346,0.00012289897131267935,0.00012406132009346038,0.00012260257790330797,0.00012262693780940026,0.00012131546100135893,0.00012185158266220242,0.00012092489487258717,0.00012155560398241505,0.00012170858826721087,0.00012161029735580087,0.00012116020661778748,0.00012169768160674721,0.00012083206092938781,0.00012208322004880756,0.00012080925080226734,0.00012141637853346765,0.00011923545389436185,0.0001194944852613844,0.00011883533443324268,0.00011780569184338674,0.00011698612797772512,0.00011842477397294715,0.00011890148016391322,0.00011799561616498977,0.00011803196684923023,0.00011927173909498379,0.00011942980927415192,0.00011761198402382433,0.00011649404041236266,0.00011792105215135962,0.0001194045617012307,0.00011690290557453409,0.00011763180373236537,0.00011711976549122483,0.00011685983190545812,0.00011378571798559278,0.00011405279656173661,0.00011368293780833483,0.00011431038728915155,0.00011453350452939048,0.00011496878869365901,0.00011302936036372557,0.00011245086352573708,0.00011266030196566135,0.00011289665417280048,0.00011180200090166181,0.00011166029435116798,0.00011199842265341431,0.00011185474431840703,0.00011349646229064092,0.00011101408745162189,0.00011390240979380906,0.00011345599341439083,0.00011763046495616436,0.00011867535795317963,0.00011454339255578816,0.00011565787281142548,0.00011021571117453277,0.00011132017243653536,0.00011152606020914391,0.00011091461055912077,0.00011100839037680998,0.00010917479812633246,0.00011012549657607451,0.00010919132182607427,0.00010964369721477851,0.00011017271026503295,0.00010862941417144611,0.00010692035721149296,0.00010719355486799031,0.00010742529411800206,0.00010652519995346665,0.00010821505566127598,0.00010742783342720941,0.00010662358545232564,0.00010562365059740841,0.00010684737208066508,0.00010787027713377029,0.00010958511848002672,0.00011061783879995346,0.0001081185691873543,0.00010680234845494851,0.00010663003195077181,0.00010501352517167106,0.00010417585872346535,0.00010381890024291351,0.00010396203288109973,0.00010506688704481348,0.000106394050817471,0.0001050817736540921,0.00010562885290710256,0.00010350110096624121,0.00010340521112084389,0.00010331017983844504,0.00010190883767791092,0.00010320902219973505,0.00010263807780575007,0.0001066029435605742,0.00010093925084220245,0.00010628588643157855,0.00010162444232264534,0.00010355556150898337,0.0001028138940455392,0.00010433643183205277,0.00010200038377661258,0.00010062515502795577,9.978180605685338e-05,9.988234523916617e-05,9.932511602528393e-05,9.91164124570787e-05,9.913930261973292e-05,9.963932825485244e-05,9.864089224720374e-05,9.922434401232749e-05,0.00010108413698617369,9.948347724275663e-05,9.939197479980066e-05,9.892310481518507e-05,9.768087329575792e-05,9.784159192349762e-05,9.810993651626632e-05,9.7943157015834e-05,9.823407890507951e-05,9.901780867949128e-05,0.0001007944083539769,9.771304030437022e-05,9.749488526722416e-05,9.765116556081921e-05,9.691734157968313e-05,9.631427383283153e-05,9.757992665981874e-05,9.634131856728345e-05,9.570403199177235e-05,9.585023508407176e-05,9.508150105830282e-05,9.541928011458367e-05,9.596170275472105e-05,9.545346983941272e-05,9.497956489212811e-05,9.375975059811026e-05,9.4121482106857e-05,9.498337021796033e-05,9.442760347155854e-05,9.67276791925542e-05
