130,"[6, 10, 10]",10,0.0026222305324914304,4.223152300057313,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_4', 'komegasst_I1_5', 'komegasst_I1_10']"
131,"[6, 8, 10]",10,0.0037713759516989865,2.1224319083148044,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_13', 'komegasst_q5', 'komegasst_I1_4']"
132,"[6, 9, 10]",10,0.004007571810577199,0.5410811423580272,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_3', 'komegasst_I1_9', 'komegasst_I1_4']"
133,"[6, 10, 10]",9,0.0040231263500631505,0.4477199226523099,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_10', 'komegasst_I1_12', 'komegasst_q6']"
134,"[6, 9, 10]",9,0.0034169923232066856,0.7867026269074322,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_13', 'komegasst_I1_4', 'komegasst_q5']"
135,"[6, 8, 10]",8,0.004512255119499278,0.7960121734226882,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_q5', 'komegasst_I1_4', 'komegasst_q6']"
136,"[6, 8, 10]",8,0.00244620854220148,4.718337928814247,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_10', 'komegasst_I1_5', 'komegasst_I1_13']"
137,"[6, 10, 10]",10,0.004717135274907651,0.47070503060074254,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_4', 'komegasst_q6', 'komegasst_I1_3']"
138,"[6, 8, 10]",10,0.004901163189994291,6.653400052159942,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_5', 'komegasst_I1_4', 'komegasst_I1_10']"
139,"[6, 8, 10]",10,0.002098187826300984,0.513585985329794,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_10', 'komegasst_I1_13', 'komegasst_I1_12']"
140,"[6, 10, 10]",9,0.003235632709859264,1.1007916971611982,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_q5', 'komegasst_I1_12', 'komegasst_I1_4']"
141,"[6, 10, 10]",9,0.004417630608262784,0.35339966685934177,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_10', 'komegasst_I1_9', 'komegasst_I1_3']"
142,"[6, 9, 10]",9,0.004187713957032235,2.5064180202926862,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_12', 'komegasst_q5', 'komegasst_I1_10']"
143,"[6, 10, 10]",9,0.004325417298444465,0.8491406550786501,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_q6', 'komegasst_I1_3', 'komegasst_I1_13']"
144,"[6, 10, 10]",9,0.003656545717742786,0.48257928919159476,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_5', 'komegasst_I1_12', 'komegasst_I1_9']"
145,"[6, 10, 10]",8,0.0030890865760337476,1.3915864369266746,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_10', 'komegasst_q5', 'komegasst_I1_4']"
146,"[6, 9, 10]",9,0.003980090985479114,3.56426842561887,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_5', 'komegasst_I1_10', 'komegasst_q6']"
147,"[6, 10, 10]",9,0.004614873032684984,0.4609193349971823,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_9', 'komegasst_I1_10', 'komegasst_I1_5']"
148,"[6, 9, 10]",8,0.004934739140390367,0.22361758576436847,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_10', 'komegasst_I1_12', 'komegasst_I1_3']"
149,"[6, 9, 10]",8,0.0049931195154008234,0.8739016625855375,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_q6', 'komegasst_q5', 'komegasst_I1_4']"
150,"[6, 9, 10]",8,0.004406304617340099,0.8563691595189328,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_3', 'komegasst_I1_10', 'komegasst_I1_4']"
151,"[6, 10, 10]",8,0.00471673330124074,0.6424342776556468,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_4', 'komegasst_I1_3', 'komegasst_q6']"
152,"[6, 9, 10]",9,0.00416015750678601,2.3502675571961973,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_5', 'komegasst_I1_3', 'komegasst_I1_9']"
153,"[6, 10, 10]",9,0.0037886481460701624,0.81774466930687,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_q6', 'komegasst_I1_5', 'komegasst_I1_10']"
154,"[6, 10, 10]",8,0.0048431513696178185,0.4919221886383158,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_4', 'komegasst_I1_3', 'komegasst_q6']"
155,"[6, 10, 10]",8,0.004441793126616325,0.45628174972256963,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_12', 'komegasst_I1_10', 'komegasst_q6']"
156,"[6, 9, 10]",9,0.004112607790472044,5.154654103283403,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_5', 'komegasst_I1_9', 'komegasst_I1_10']"
157,"[6, 9, 10]",9,0.004304845497668412,0.4804019533449217,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_13', 'komegasst_I1_3', 'komegasst_q5']"
158,"[6, 10, 10]",8,0.003867151770247517,1.2822158505379049,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_13', 'komegasst_q6', 'komegasst_I1_5']"
159,"[6, 9, 10]",10,0.002940117329579055,0.5037724310332444,"['komegasst_I1_1', 'komegasst_I1_7', 'komegasst_I1_16', 'komegasst_I1_3', 'komegasst_q5', 'komegasst_I1_12']"
