=====> WARNING: Training dataset length: 0, assuming memorization test!
========== Dataset info ==========
Dataset params: {'file': '/home/ryley/WDK/ML/dataset/turbulence_dataset_clean.csv', 'Cases': ['case_1p2'], 'val_set': ['case_1p2'], 'test_set': ['case_1p2'], 'data_loader': <class 'tbnn.dataloaders.aDataset'>}
Train/Valid/Test points: 14751 / 14751 / 14751
Memorization?: True
Cluster training?: False
EPOCH     LR        TRAIN         VALID             MSE:T/V                  RL:T/V             %NR_t/%NR_v
1250   2.000E-04   8.0432E-03   8.0432E-03   8.0432E-03 / 8.0432E-03   3.4856E-01 / 3.4856E-01   76.65% / 76.65%
1260   2.000E-04   7.4885E-03   7.4885E-03   7.4885E-03 / 7.4885E-03   3.4996E-01 / 3.4996E-01   76.62% / 76.62%
1270   2.000E-04   7.3554E-03   7.3554E-03   7.3554E-03 / 7.3554E-03   3.6522E-01 / 3.6522E-01   76.65% / 76.65%
1280   2.000E-04   6.8816E-03   6.8816E-03   6.8816E-03 / 6.8816E-03   3.5480E-01 / 3.5480E-01   76.62% / 76.62%
1290   2.000E-04   6.8594E-03   6.8594E-03   6.8594E-03 / 6.8594E-03   3.7334E-01 / 3.7334E-01   76.72% / 76.72%
1300   2.000E-04   8.1778E-03   8.1778E-03   8.1778E-03 / 8.1778E-03   3.7241E-01 / 3.7241E-01   77.07% / 77.07%
1310   2.000E-04   6.6947E-03   6.6947E-03   6.6947E-03 / 6.6947E-03   3.6271E-01 / 3.6271E-01   77.07% / 77.07%
1320   2.000E-04   6.7256E-03   6.7256E-03   6.7256E-03 / 6.7256E-03   3.6045E-01 / 3.6045E-01   77.08% / 77.08%
1330   2.000E-04   6.6317E-03   6.6317E-03   6.6317E-03 / 6.6317E-03   3.7835E-01 / 3.7835E-01   77.23% / 77.23%
1340   2.000E-04   6.7465E-03   6.7465E-03   6.7465E-03 / 6.7465E-03   3.7102E-01 / 3.7102E-01   77.36% / 77.36%
1350   2.000E-04   6.6181E-03   6.6181E-03   6.6181E-03 / 6.6181E-03   3.6536E-01 / 3.6536E-01   77.13% / 77.13%
1360   2.000E-04   7.1831E-03   7.1831E-03   7.1831E-03 / 7.1831E-03   3.7029E-01 / 3.7029E-01   77.39% / 77.39%
1370   2.000E-04   6.4525E-03   6.4525E-03   6.4525E-03 / 6.4525E-03   3.6041E-01 / 3.6041E-01   77.34% / 77.34%
1380   2.000E-04   6.5834E-03   6.5834E-03   6.5834E-03 / 6.5834E-03   3.6698E-01 / 3.6698E-01   77.62% / 77.62%
1390   2.000E-04   6.6130E-03   6.6130E-03   6.6130E-03 / 6.6130E-03   3.3732E-01 / 3.3732E-01   77.67% / 77.67%
1400   2.000E-04   6.4393E-03   6.4393E-03   6.4393E-03 / 6.4393E-03   3.6157E-01 / 3.6157E-01   77.78% / 77.78%
1410   2.000E-04   6.5652E-03   6.5652E-03   6.5652E-03 / 6.5652E-03   3.3556E-01 / 3.3556E-01   77.36% / 77.36%
1420   2.000E-04   6.3697E-03   6.3697E-03   6.3697E-03 / 6.3697E-03   3.6097E-01 / 3.6097E-01   77.49% / 77.49%
1430   2.000E-04   6.7834E-03   6.7834E-03   6.7834E-03 / 6.7834E-03   3.4830E-01 / 3.4830E-01   77.42% / 77.42%
