=====> WARNING: Training dataset length: 0, assuming memorization test!
========== Dataset info ==========
Dataset params: {'file': '/home/ryley/WDK/ML/dataset/turbulence_dataset_clean.csv', 'Cases': ['case_1p2'], 'val_set': ['case_1p2'], 'test_set': ['case_1p2'], 'data_loader': <class 'tbnn.dataloaders.aDataset'>}
Train/Valid/Test points: 14751 / 14751 / 14751
Memorization?: True
Cluster training?: False
EPOCH     LR        TRAIN         VALID             MSE:T/V                  RL:T/V             %NR_t/%NR_v
580   1.000E-04   4.6060E-01   4.6060E-01   4.5611E-01 / 4.5611E-01   1.6087E-07 / 1.6087E-07   0.15% / 0.15%
590   1.000E-04   4.6739E-01   4.6739E-01   4.6293E-01 / 4.6293E-01   1.5743E-07 / 1.5743E-07   0.18% / 0.18%
600   1.000E-04   4.5633E-01   4.5633E-01   4.5087E-01 / 4.5087E-01   1.5921E-07 / 1.5921E-07   0.27% / 0.27%
610   1.000E-04   4.5025E-01   4.5025E-01   4.4688E-01 / 4.4688E-01   1.1018E-07 / 1.1018E-07   0.08% / 0.08%
620   1.000E-04   4.4245E-01   4.4245E-01   4.3869E-01 / 4.3869E-01   1.2682E-07 / 1.2682E-07   0.19% / 0.19%
630   1.000E-04   4.4374E-01   4.4374E-01   4.4030E-01 / 4.4030E-01   1.1310E-07 / 1.1310E-07   0.12% / 0.12%
640   1.000E-04   4.3003E-01   4.3003E-01   4.2637E-01 / 4.2637E-01   1.2095E-07 / 1.2095E-07   0.14% / 0.14%
650   1.000E-04   4.2649E-01   4.2649E-01   4.2235E-01 / 4.2235E-01   1.3405E-07 / 1.3405E-07   0.22% / 0.22%
660   1.000E-04   4.3023E-01   4.3023E-01   4.2669E-01 / 4.2669E-01   1.1440E-07 / 1.1440E-07   0.14% / 0.14%
670   1.000E-04   4.1809E-01   4.1809E-01   4.1414E-01 / 4.1414E-01   1.3601E-07 / 1.3601E-07   0.20% / 0.20%
680   1.000E-04   4.1796E-01   4.1796E-01   4.1440E-01 / 4.1440E-01   1.1394E-07 / 1.1394E-07   0.10% / 0.10%
690   1.000E-04   4.1021E-01   4.1021E-01   4.0567E-01 / 4.0567E-01   1.4486E-07 / 1.4486E-07   0.22% / 0.22%
700   1.000E-04   4.0550E-01   4.0550E-01   4.0166E-01 / 4.0166E-01   1.2980E-07 / 1.2980E-07   0.18% / 0.18%
710   1.000E-04   4.1106E-01   4.1106E-01   4.0757E-01 / 4.0757E-01   1.0950E-07 / 1.0950E-07   0.08% / 0.08%
720   1.000E-04   3.9798E-01   3.9798E-01   3.9425E-01 / 3.9425E-01   1.2166E-07 / 1.2166E-07   0.12% / 0.12%
730   1.000E-04   3.9885E-01   3.9885E-01   3.9508E-01 / 3.9508E-01   1.2566E-07 / 1.2566E-07   0.15% / 0.15%
740   1.000E-04   4.0180E-01   4.0180E-01   3.9800E-01 / 3.9800E-01   1.2413E-07 / 1.2413E-07   0.14% / 0.14%
750   1.000E-04   3.8953E-01   3.8953E-01   3.8492E-01 / 3.8492E-01   1.5373E-07 / 1.5373E-07   0.24% / 0.24%
760   1.000E-04   3.9249E-01   3.9249E-01   3.8907E-01 / 3.8907E-01   1.0911E-07 / 1.0911E-07   0.07% / 0.07%
770   1.000E-04   3.8307E-01   3.8307E-01   3.7943E-01 / 3.7943E-01   1.1339E-07 / 1.1339E-07   0.09% / 0.09%
780   1.000E-04   4.0332E-01   4.0332E-01   3.9911E-01 / 3.9911E-01   1.4177E-07 / 1.4177E-07   0.15% / 0.15%
790   1.000E-04   3.8255E-01   3.8255E-01   3.7756E-01 / 3.7756E-01   1.5425E-07 / 1.5425E-07   0.31% / 0.31%
800   1.000E-04   3.7419E-01   3.7419E-01   3.7062E-01 / 3.7062E-01   1.1218E-07 / 1.1218E-07   0.08% / 0.08%
810   1.000E-04   3.8261E-01   3.8261E-01   3.7804E-01 / 3.7804E-01   1.2655E-07 / 1.2655E-07   0.33% / 0.33%
820   1.000E-04   3.6727E-01   3.6727E-01   3.6225E-01 / 3.6225E-01   1.3190E-07 / 1.3190E-07   0.35% / 0.35%
830   1.000E-04   3.7317E-01   3.7317E-01   3.6976E-01 / 3.6976E-01   1.0975E-07 / 1.0975E-07   0.08% / 0.08%
840   1.000E-04   3.6559E-01   3.6559E-01   3.6187E-01 / 3.6187E-01   1.2341E-07 / 1.2341E-07   0.20% / 0.20%
850   1.000E-04   3.6485E-01   3.6485E-01   3.6143E-01 / 3.6143E-01   1.0684E-07 / 1.0684E-07   0.12% / 0.12%
860   1.000E-04   3.6092E-01   3.6092E-01   3.5731E-01 / 3.5731E-01   1.1878E-07 / 1.1878E-07   0.15% / 0.15%
870   1.000E-04   3.7150E-01   3.7150E-01   3.6835E-01 / 3.6835E-01   9.7894E-08 / 9.7894E-08   0.09% / 0.09%
880   1.000E-04   3.5409E-01   3.5409E-01   3.5032E-01 / 3.5032E-01   1.1502E-07 / 1.1502E-07   0.31% / 0.31%
890   1.000E-04   3.5571E-01   3.5571E-01   3.5144E-01 / 3.5144E-01   1.2313E-07 / 1.2313E-07   0.57% / 0.57%
900   1.000E-04   3.5996E-01   3.5996E-01   3.5694E-01 / 3.5694E-01   9.5585E-08 / 9.5585E-08   0.09% / 0.09%
910   1.000E-04   3.4392E-01   3.4392E-01   3.4041E-01 / 3.4041E-01   1.1339E-07 / 1.1339E-07   0.16% / 0.16%
920   1.000E-04   3.4970E-01   3.4970E-01   3.4676E-01 / 3.4676E-01   9.2006E-08 / 9.2006E-08   0.11% / 0.11%
930   1.000E-04   3.4627E-01   3.4627E-01   3.4184E-01 / 3.4184E-01   1.2182E-07 / 1.2182E-07   0.50% / 0.50%
940   1.000E-04   3.3821E-01   3.3821E-01   3.3478E-01 / 3.3478E-01   1.1709E-07 / 1.1709E-07   0.20% / 0.20%
950   1.000E-04   3.3915E-01   3.3915E-01   3.3389E-01 / 3.3389E-01   1.5177E-07 / 1.5177E-07   0.49% / 0.49%
960   1.000E-04   3.3402E-01   3.3402E-01   3.3121E-01 / 3.3121E-01   9.0739E-08 / 9.0739E-08   0.08% / 0.08%
970   1.000E-04   3.2889E-01   3.2889E-01   3.2581E-01 / 3.2581E-01   1.0191E-07 / 1.0191E-07   0.12% / 0.12%
980   1.000E-04   3.4388E-01   3.4388E-01   3.4103E-01 / 3.4103E-01   9.8453E-08 / 9.8453E-08   0.22% / 0.22%
990   1.000E-04   3.3987E-01   3.3987E-01   3.3724E-01 / 3.3724E-01   8.4348E-08 / 8.4348E-08   0.10% / 0.10%
1000   1.000E-04   3.4049E-01   3.4049E-01   3.3696E-01 / 3.3696E-01   1.1393E-07 / 1.1393E-07   0.22% / 0.22%
1010   1.000E-04   3.2116E-01   3.2116E-01   3.1813E-01 / 3.1813E-01   9.5923E-08 / 9.5923E-08   0.24% / 0.24%
1020   1.000E-04   3.5621E-01   3.5621E-01   3.5186E-01 / 3.5186E-01   1.1826E-07 / 1.1826E-07   0.20% / 0.20%
1030   1.000E-04   3.2108E-01   3.2108E-01   3.1829E-01 / 3.1829E-01   9.0772E-08 / 9.0772E-08   0.14% / 0.14%
1040   1.000E-04   3.2049E-01   3.2049E-01   3.1591E-01 / 3.1591E-01   1.2671E-07 / 1.2671E-07   0.61% / 0.61%
1050   1.000E-04   3.1658E-01   3.1658E-01   3.1261E-01 / 3.1261E-01   1.0565E-07 / 1.0565E-07   0.23% / 0.23%
1060   1.000E-04   3.1233E-01   3.1233E-01   3.0839E-01 / 3.0839E-01   1.3224E-07 / 1.3224E-07   0.34% / 0.34%
1070   1.000E-04   3.1267E-01   3.1267E-01   3.0953E-01 / 3.0953E-01   9.5600E-08 / 9.5600E-08   0.29% / 0.29%
1080   1.000E-04   3.1702E-01   3.1702E-01   3.0993E-01 / 3.0993E-01   1.6610E-07 / 1.6610E-07   0.72% / 0.72%
1090   1.000E-04   3.1154E-01   3.1154E-01   3.0863E-01 / 3.0863E-01   9.9065E-08 / 9.9065E-08   0.21% / 0.21%
1100   1.000E-04   3.1211E-01   3.1211E-01   3.0958E-01 / 3.0958E-01   8.6403E-08 / 8.6403E-08   0.24% / 0.24%
