CLUSTER: 7
Dataset total: 7258, test: 1427, final_val: 1450, tv: 4381

====================================================
                SEARCH ITERATION: 0 
====================================================


=====| CV SET: 0

Training points: 2868, validation points 1513
EPOCH    LR        TRAIN     VALID         MSE:T/V              RL:T/V         %NR_t/%NR_v
=============================================================================================
  1   1.000e-05   0.00468   0.00684   0.00400 / 0.00669   0.00068 / 0.00015   24.76% / 20.36%
 10   9.135e-06   0.00426   0.00675   0.00399 / 0.00668   0.00027 / 0.00007   23.64% / 18.90%
 20   8.262e-06   0.00406   0.00670   0.00398 / 0.00667   0.00008 / 0.00003   21.27% / 17.25%
 30   7.472e-06   0.00400   0.00668   0.00398 / 0.00667   0.00002 / 0.00001   18.58% / 15.53%
 40   6.757e-06   0.00398   0.00667   0.00398 / 0.00667   0.00001 / 0.00000   15.83% / 14.34%
 50   6.111e-06   0.00398   0.00667   0.00398 / 0.00667   0.00000 / 0.00000   12.76% / 13.15%
 60   5.527e-06   0.00398   0.00667   0.00397 / 0.00667   0.00000 / 0.00000   9.27% / 12.36%
 70   4.998e-06   0.00397   0.00667   0.00397 / 0.00666   0.00000 / 0.00000   7.74% / 11.76%
 80   4.520e-06   0.00397   0.00666   0.00397 / 0.00666   0.00000 / 0.00000   6.76% / 11.30%
 90   4.088e-06   0.00397   0.00666   0.00397 / 0.00666   0.00000 / 0.00000   5.72% / 10.24%
100   3.697e-06   0.00397   0.00666   0.00397 / 0.00666   0.00000 / 0.00000   4.74% / 9.72%
110   3.344e-06   0.00397   0.00666   0.00397 / 0.00666   0.00000 / 0.00000   3.49% / 8.66%
120   3.024e-06   0.00397   0.00666   0.00397 / 0.00666   0.00000 / 0.00000   1.85% / 7.87%
130   2.735e-06   0.00397   0.00666   0.00397 / 0.00666   0.00000 / 0.00000   1.22% / 6.68%
140   2.473e-06   0.00397   0.00666   0.00397 / 0.00666   0.00000 / 0.00000   0.56% / 5.35%
150   2.237e-06   0.00397   0.00666   0.00397 / 0.00666   0.00000 / 0.00000   0.03% / 2.64%
160   2.023e-06   0.00397   0.00666   0.00397 / 0.00666   0.00000 / 0.00000   0.00% / 1.06%
170   1.830e-06   0.00396   0.00666   0.00396 / 0.00666   0.00000 / 0.00000   0.00% / 0.26%
180   1.655e-06   0.00396   0.00666   0.00396 / 0.00666   0.00000 / 0.00000   0.00% / 0.00%
190   1.496e-06   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   0.00% / 0.00%
200   1.353e-06   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   0.00% / 0.00%
210   1.224e-06   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   0.00% / 0.00%
220   1.107e-06   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   0.00% / 0.00%
230   1.001e-06   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   0.00% / 0.00%
240   9.053e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   0.00% / 0.00%
250   8.188e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   0.00% / 0.00%
260   7.405e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   0.00% / 0.00%
270   6.697e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   0.00% / 0.00%
280   6.056e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   0.00% / 0.00%
290   5.477e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   0.00% / 0.00%
300   4.954e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   0.00% / 0.00%
310   4.480e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   0.00% / 0.00%
320   4.052e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   0.03% / 0.40%
330   3.664e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   0.52% / 0.93%
340   3.314e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   0.91% / 2.31%
350   2.997e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   1.46% / 3.70%
360   2.710e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   2.51% / 4.43%
370   2.451e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   3.77% / 6.28%
380   2.217e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   4.88% / 7.80%
390   2.005e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   6.21% / 8.59%
400   1.813e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   6.90% / 8.79%
410   1.640e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   7.71% / 8.99%
420   1.483e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   8.58% / 9.12%
430   1.341e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   9.41% / 9.25%
440   1.213e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   10.22% / 9.39%
450   1.097e-07   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   11.09% / 9.52%
460   9.921e-08   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   11.82% / 9.91%
470   8.972e-08   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   12.17% / 10.05%
480   8.114e-08   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   12.59% / 10.71%
490   7.339e-08   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   13.08% / 10.97%
500   6.637e-08   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   13.39% / 11.30%
510   6.002e-08   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   13.56% / 11.43%
520   5.428e-08   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   13.67% / 11.63%
530   4.909e-08   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   13.88% / 11.83%
540   4.440e-08   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   14.05% / 11.90%
550   4.015e-08   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   14.16% / 12.10%
560   3.631e-08   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   14.30% / 12.23%
570   3.284e-08   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   14.44% / 12.43%
580   2.970e-08   0.00396   0.00665   0.00396 / 0.00665   0.00000 / 0.00000   14.50% / 12.62%
590   2.686e-08   0.00396   0.00665   0.00395 / 0.00665   0.00000 / 0.00000   14.68% / 12.56%
600   2.429e-08   0.00396   0.00665   0.00395 / 0.00665   0.00000 / 0.00000   14.71% / 12.62%
610   2.197e-08   0.00396   0.00665   0.00395 / 0.00665   0.00000 / 0.00000   14.85% / 12.69%
620   1.987e-08   0.00396   0.00665   0.00395 / 0.00665   0.00000 / 0.00000   14.96% / 12.69%
630   1.797e-08   0.00396   0.00665   0.00395 / 0.00665   0.00000 / 0.00000   14.96% / 12.76%
