CLUSTER: 3
Dataset total: 12065, test: 2290, final_val: 2392, tv: 7383

====================================================
                SEARCH ITERATION: 0 
====================================================


=====| CV SET: 0

Training points: 4660, validation points 2723
EPOCH    LR        TRAIN     VALID         MSE:T/V              RL:T/V         %NR_t/%NR_v
=============================================================================================
  1   1.000e-05   0.00857   0.00858   0.00857 / 0.00858   0.00000 / 0.00000   0.04% / 0.00%
 10   9.135e-06   0.00833   0.00834   0.00833 / 0.00834   0.00000 / 0.00000   0.00% / 0.00%
 20   8.262e-06   0.00806   0.00808   0.00806 / 0.00808   0.00000 / 0.00000   0.00% / 0.00%
 30   7.472e-06   0.00777   0.00780   0.00777 / 0.00780   0.00000 / 0.00000   0.00% / 0.00%
 40   6.757e-06   0.00743   0.00748   0.00743 / 0.00748   0.00000 / 0.00000   0.00% / 0.00%
 50   6.111e-06   0.00701   0.00709   0.00701 / 0.00709   0.00000 / 0.00000   0.00% / 0.00%
 60   5.527e-06   0.00649   0.00660   0.00649 / 0.00660   0.00000 / 0.00000   0.00% / 0.00%
 70   4.998e-06   0.00586   0.00601   0.00586 / 0.00601   0.00000 / 0.00000   0.00% / 0.00%
 80   4.520e-06   0.00548   0.00565   0.00547 / 0.00565   0.00001 / 0.00000   0.04% / 0.00%
 90   4.088e-06   0.00529   0.00545   0.00527 / 0.00545   0.00002 / 0.00000   0.04% / 0.00%
100   3.697e-06   0.00512   0.00529   0.00511 / 0.00529   0.00001 / 0.00000   0.04% / 0.00%
110   3.344e-06   0.00498   0.00515   0.00497 / 0.00515   0.00001 / 0.00000   0.04% / 0.00%
120   3.024e-06   0.00486   0.00502   0.00485 / 0.00502   0.00001 / 0.00000   0.04% / 0.00%
130   2.735e-06   0.00475   0.00491   0.00473 / 0.00491   0.00002 / 0.00000   0.04% / 0.00%
140   2.473e-06   0.00465   0.00481   0.00463 / 0.00481   0.00002 / 0.00000   0.04% / 0.00%
150   2.237e-06   0.00456   0.00473   0.00454 / 0.00473   0.00002 / 0.00000   0.04% / 0.00%
160   2.023e-06   0.00448   0.00465   0.00447 / 0.00465   0.00002 / 0.00000   0.06% / 0.00%
170   1.830e-06   0.00441   0.00458   0.00440 / 0.00458   0.00002 / 0.00000   0.06% / 0.00%
180   1.655e-06   0.00435   0.00452   0.00434 / 0.00452   0.00001 / 0.00000   0.04% / 0.00%
190   1.496e-06   0.00430   0.00446   0.00428 / 0.00446   0.00002 / 0.00000   0.06% / 0.00%
200   1.353e-06   0.00425   0.00441   0.00423 / 0.00441   0.00002 / 0.00000   0.06% / 0.00%
210   1.224e-06   0.00420   0.00436   0.00418 / 0.00436   0.00002 / 0.00000   0.06% / 0.00%
220   1.107e-06   0.00416   0.00432   0.00414 / 0.00432   0.00002 / 0.00000   0.06% / 0.00%
230   1.001e-06   0.00412   0.00429   0.00411 / 0.00429   0.00002 / 0.00000   0.06% / 0.00%
240   9.053e-07   0.00409   0.00425   0.00407 / 0.00425   0.00002 / 0.00000   0.06% / 0.00%
250   8.188e-07   0.00406   0.00423   0.00405 / 0.00423   0.00001 / 0.00000   0.06% / 0.00%
260   7.405e-07   0.00404   0.00420   0.00402 / 0.00420   0.00002 / 0.00000   0.06% / 0.00%
270   6.697e-07   0.00401   0.00418   0.00400 / 0.00418   0.00002 / 0.00000   0.06% / 0.00%
280   6.056e-07   0.00399   0.00415   0.00398 / 0.00415   0.00002 / 0.00000   0.09% / 0.00%
290   5.477e-07   0.00397   0.00413   0.00396 / 0.00413   0.00002 / 0.00000   0.09% / 0.00%
300   4.954e-07   0.00396   0.00412   0.00394 / 0.00412   0.00001 / 0.00000   0.09% / 0.00%
310   4.480e-07   0.00394   0.00410   0.00392 / 0.00410   0.00002 / 0.00000   0.09% / 0.00%
320   4.052e-07   0.00393   0.00409   0.00391 / 0.00409   0.00002 / 0.00000   0.09% / 0.00%
330   3.664e-07   0.00391   0.00407   0.00390 / 0.00407   0.00002 / 0.00000   0.09% / 0.00%
340   3.314e-07   0.00390   0.00406   0.00388 / 0.00406   0.00002 / 0.00000   0.09% / 0.00%
350   2.997e-07   0.00389   0.00405   0.00387 / 0.00405   0.00002 / 0.00000   0.09% / 0.00%
360   2.710e-07   0.00388   0.00404   0.00386 / 0.00404   0.00002 / 0.00000   0.09% / 0.00%
370   2.451e-07   0.00387   0.00403   0.00386 / 0.00403   0.00002 / 0.00000   0.09% / 0.00%
380   2.217e-07   0.00386   0.00402   0.00385 / 0.00402   0.00002 / 0.00000   0.09% / 0.00%
390   2.005e-07   0.00386   0.00402   0.00384 / 0.00402   0.00002 / 0.00000   0.09% / 0.00%
400   1.813e-07   0.00385   0.00401   0.00383 / 0.00401   0.00002 / 0.00000   0.09% / 0.00%
410   1.640e-07   0.00385   0.00400   0.00383 / 0.00400   0.00002 / 0.00000   0.09% / 0.00%
420   1.483e-07   0.00384   0.00400   0.00382 / 0.00400   0.00002 / 0.00000   0.11% / 0.00%
430   1.341e-07   0.00383   0.00399   0.00382 / 0.00399   0.00002 / 0.00000   0.11% / 0.00%
440   1.213e-07   0.00383   0.00399   0.00381 / 0.00399   0.00002 / 0.00000   0.11% / 0.00%
450   1.097e-07   0.00383   0.00398   0.00381 / 0.00398   0.00002 / 0.00000   0.13% / 0.00%
460   9.921e-08   0.00382   0.00398   0.00381 / 0.00398   0.00002 / 0.00000   0.13% / 0.00%
470   8.972e-08   0.00382   0.00398   0.00380 / 0.00398   0.00002 / 0.00000   0.13% / 0.00%
480   8.114e-08   0.00382   0.00398   0.00380 / 0.00398   0.00002 / 0.00000   0.13% / 0.00%
