y,z,TBKAN_Ux,TBKAN_Uy,TBKAN_Uz,DNS_Ux,DNS_Uy,DNS_Uz,Error_Ux,Error_Uy,Error_Uz,Mag_Error_TBKAN_vs_DNS,Mag_Error_RANS_vs_DNS
0.425297,0.188466,0.461884,-0.000747609,-0.00321247,0.4628668804750193,-0.0011961609268502534,-0.006821547275899708,-0.0009828804750192655,0.0004485519268502534,0.0036090772758997085,0.0037673188931481275,0.012332035575674175
0.43145,0.188466,0.446524,-0.000735417,-0.0036825,0.4473647851881302,-0.0012521222684861537,-0.00739671589393524,-0.0008407851881302442,0.0005167052684861537,0.00371421589393524,0.0038430851895087767,0.01063158220365278
0.437332,0.188466,0.429343,-0.000721039,-0.00407766,0.43020535713558905,-0.0012401761469807283,-0.007789858145107824,-0.0008623571355890758,0.0005191371469807283,0.003712198145107824,0.003846242097842861,0.009038214308988253
0.442953,0.188466,0.409944,-0.00072183,-0.00439941,0.4106633412952133,-0.00123939416327508,-0.00814751311028829,-0.0007193412952133382,0.0005175641632750801,0.003748103110288289,0.0038514414817647927,0.00824125007522612
0.448327,0.188466,0.388144,-0.000719482,-0.00463974,0.3891890383799846,-0.001173088084661011,-0.008289541705110426,-0.0010450383799845975,0.0004536060846610109,0.003649801705110426,0.0038234691292475865,0.009595524060939465
0.453464,0.188466,0.364008,-0.000660257,-0.00479583,0.365853295323181,-0.0011160694734133137,-0.008418881468923221,-0.0018452953231810065,0.00045581247341331364,0.003623051468923221,0.004091378959121187,0.012914621436584974
0.458375,0.188466,0.337676,-0.000565393,-0.00486857,0.34071647744463074,-0.0010017839841348325,-0.008308271336721244,-0.0030404774446307625,0.0004363909841348325,0.0034397013367212436,0.004611559982065124,0.016721878130221007
0.463068,0.188466,0.309427,-0.000490274,-0.00485516,0.3129901619169259,-0.0008898507144861499,-0.008127039617376918,-0.0035631619169259054,0.00039957671448614994,0.003271879617376918,0.00485396545389408,0.021418723716181552
0.467555,0.188466,0.279809,-0.000460252,-0.00474043,0.283866137569327,-0.0007634099227133244,-0.0078019309635676245,-0.004057137569327018,0.0003031579227133244,0.003061500963567624,0.00509166555583476,0.02520488248706094
0.471844,0.188466,0.249607,-0.000376201,-0.00452087,0.2537049584634584,-0.0006288402326010689,-0.00736216588369776,-0.004097958463458423,0.0002526392326010689,0.0028412958836977606,0.004993000345363258,0.027250980371911898
0.475943,0.188466,0.218877,-0.000290216,-0.00419398,0.22198712975659546,-0.0005034578807892537,-0.006810777061135069,-0.00311012975659547,0.00021324188078925373,0.002616797061135069,0.004070135877553508,0.02795360486610413
0.479862,0.188466,0.187121,-0.000296243,-0.00376636,0.189473082485136,-0.00038298976550271604,-0.006125081587175859,-0.0023520824851359923,8.674676550271602e-05,0.0023587215871758594,0.0033321741467123374,0.02633202384654888
0.483608,0.188466,0.154849,-0.000180117,-0.00325527,0.15681024403922664,-0.0002729221823481243,-0.005357370295916243,-0.0019612440392266506,9.280518234812432e-05,0.002102100295916243,0.0028764416624301446,0.02249906533385822
0.487189,0.188466,0.122806,-0.000150989,-0.00267824,0.12402134108038378,-0.00017996619776172558,-0.004442854964807186,-0.0012153410803837777,2.897719776172558e-05,0.0017646149648071858,0.00214283914321164,0.018156990870284592
0.490611,0.188466,0.0911177,-0.000243749,-0.00205178,0.09173490718153146,-0.00010457176673592648,-0.003432380360673501,-0.000617207181531465,-0.00013917723326407352,0.001380600360673501,0.001518674541527861,0.013403404141428932
0.493883,0.188466,0.0599445,-4.77155e-05,-0.00139028,0.06032236747155236,-4.899151818730484e-05,-0.0024024389436150093,-0.0003778674715523636,1.276018187304838e-06,0.0010121589436150092,0.0010803939936058708,0.008516480041027175
0.49701,0.188466,0.0296208,0.000139907,-0.000707653,0.02968639792399635,-1.4859618618926648e-05,-0.0012487532743437055,-6.559792399635223e-05,0.00015476661861892662,0.0005411002743437055,0.0005666085957397759,0.004127796518627224
0.5,0.188466,0.0,0.0,0.0,,,,,,,,
0.0,0.205065,0.615057,-3.23245e-07,0.000294813,0.608285067332286,-0.00030020897806936486,-0.00030345337278999573,0.00677193266771392,0.0002998857330693649,0.0005982663727899958,0.0068049192619575455,0.023508432367781433
0.0249124,0.205065,0.614765,0.000312563,0.000243263,0.6080639847130653,4.20718247195393e-05,-0.0003320258883903749,0.006701015286934675,0.0002704911752804607,0.0005752888883903749,0.0067311015931080884,0.023300617375543384
0.0487259,0.205065,0.613946,0.000565396,0.000116381,0.6075985363632818,0.0003333517320650386,-0.00024233007156338997,0.006347463636718231,0.00023204426793496142,0.00035871107156339,0.006361824643496853,0.022581699115097865
0.0714891,0.205065,0.61271,0.000730474,-3.31702e-05,0.6069454635884282,0.0006567274301088142,-4.844566431879869e-05,0.005764536411571819,7.374656989118586e-05,1.5275464318798686e-05,0.005765028355239736,0.02137606240344258
0.0932481,0.205065,0.611158,0.000806245,-0.000164025,0.6062348086957734,0.0010334750978838515,0.00022666761888346485,0.004923191304226582,-0.00022723009788385145,-0.00039069261888346487,0.004943893896297387,0.019633093481348212
0.114047,0.205065,0.609364,0.000803974,-0.000247509,0.6050117028587707,0.0013262381625947506,0.0005650323635730012,0.004352297141229311,-0.0005222641625947505,-0.0008125413635730011,0.004458191755476731,0.017963590150439974
0.133929,0.205065,0.607372,0.000744004,-0.000261642,0.6039417362360533,0.0016573309309506267,0.0009569999248485299,0.003430263763946728,-0.0009133269309506267,-0.00121864192484853,0.0037531271912958396,0.015679679587004534
0.152934,0.205065,0.605187,0.000655146,-0.000193035,0.6021831278036044,0.0018750545728879685,0.001344270869248211,0.0030038721963956405,-0.0012199085728879684,-0.001537305869248211,0.0035881380177063046,0.013792850591013001
0.171101,0.205065,0.602791,0.000569795,-4.11968e-05,0.6005860582218692,0.002106756095914417,0.0017832687469710813,0.002204941778130798,-0.001536961095914417,-0.0018244655469710812,0.00324849075531785,0.011417644548777023
0.188466,0.205065,0.600167,0.000510272,0.000188745,0.5980965340106341,0.0022251744695056842,0.0021997555864856884,0.0020704659893658883,-0.0017149024695056843,-0.0020110105864856883,0.0033573625767848,0.009753543413033838
0.205065,0.205065,0.597305,0.000487031,0.000487109,0.5958260532181359,0.0023546342033511983,0.002654321570874145,0.00147894678186411,-0.0018676032033511983,-0.0021672125708741452,0.0032205644902887423,0.007718849033140505
0.220932,0.205065,0.594204,0.000504161,0.000829782,0.5928951005231538,0.0024153461540369096,0.003088827193224906,0.0013088994768462037,-0.0019111851540369097,-0.002259045193224906,0.0032356037641423133,0.006333477450242473
0.236099,0.205065,0.590868,0.000556641,0.00119101,0.5899978483160526,0.0024734923462122285,0.0035267915486771866,0.0008701516839473289,-0.0019168513462122284,-0.0023357815486771865,0.0031444170333613194,0.005145463661339247
0.250598,0.205065,0.587312,0.000636001,0.0015511,0.5870043580613031,0.00251683397540244,0.003943162486868997,0.0003076419386968121,-0.0018808329754024398,-0.0023920624868689977,0.003058453724497433,0.0047072006844031105
0.264456,0.205065,0.583555,0.000729309,0.00190253,0.5834720341990812,0.0025020125073855195,0.004273190582142169,8.296580091882166e-05,-0.0017727035073855195,-0.0023706605821421692,0.0029613160326013286,0.00514207971109029
0.277704,0.205065,0.579621,0.0008233,0.00223183,0.5796403352579346,0.002445938560960224,0.004485759923673994,-1.9335257934516292e-05,-0.001622638560960224,-0.0022539299236739936,0.002777324225319672,0.006007681369572423
0.290367,0.205065,0.57553,0.000909268,0.00250754,0.5759426877766114,0.002380274028625952,0.004593911465633636,-0.000412687776611409,-0.0014710060286259518,-0.002086371465633636,0.0025859458288658346,0.007413044140954826
0.302471,0.205065,0.571281,0.000974216,0.00270221,0.5719365272332837,0.0022660916290597128,0.004532488738605895,-0.0006555272332836592,-0.0012918756290597128,-0.0018302787386058946,0.0023342191104366665,0.008902245756906877
0.314042,0.205065,0.566849,0.00100439,0.00279538,0.5676180707520844,0.0021136264356374063,0.0042828265557848305,-0.0007690707520843221,-0.0011092364356374063,-0.0014874465557848304,0.002008574755435624,0.010365988711053492
0.325102,0.205065,0.562177,0.000991313,0.00277686,0.5633748605232387,0.0019420616274267082,0.0039208751978740426,-0.0011978605232386696,-0.0009507486274267082,-0.0011440151978740426,0.0019098595651655056,0.012213341284334215
0.335674,0.205065,0.557214,0.000932942,0.00264749,0.5587406939276883,0.001733855020473646,0.003382051927896197,-0.0015266939276883384,-0.0008009130204736461,-0.0007345619278961968,0.0018739896587546161,0.013943707609782093
0.34578,0.205065,0.551932,0.000833377,0.00241737,0.5536720767773265,0.0015101421444045776,0.0026795272237243335,-0.0017400767773265713,-0.0006767651444045777,-0.0002621572237243336,0.0018853659224731482,0.015538599656545518
0.35544,0.205065,0.546317,0.00070004,0.00210284,0.5483536565673905,0.0012694981540834665,0.001881318900876561,-0.0020366565673904935,-0.0005694581540834665,0.00022152109912343897,0.002126340556003161,0.017214095304389342
0.364674,0.205065,0.540334,0.000543591,0.00171932,0.542802183495602,0.0009881913368624898,0.0010171905364820032,-0.002468183495602072,-0.0004446003368624898,0.0007021294635179969,0.00260433964970792,0.018984406611367775
0.373501,0.205065,0.533913,0.000377136,0.00127134,0.5365629546565992,0.0007381695084351946,5.7717522942328536e-05,-0.0026499546565992294,-0.0003610335084351946,0.0012136224770576713,0.002936917498511758,0.02047612592761712
0.381939,0.205065,0.526958,0.000208412,0.000753902,0.5299091253464989,0.00044971514182119064,-0.0009274953566844301,-0.002951125346498884,-0.00024130314182119065,0.00168139735668443,0.0034050646231850467,0.021913618654198212
0.390004,0.205065,0.519354,3.82054e-05,0.000160186,0.5223348071924634,0.00018167078629946642,-0.0019473770872093813,-0.0029808071924634083,-0.0001434653862994664,0.0021075630872093814,0.0036534389282257313,0.022905512762218447
0.397713,0.205065,0.510917,-0.000121581,-0.00049968,0.513662980933526,-4.094152718223966e-05,-0.0029563296212866,-0.002745980933526071,-8.063947281776034e-05,0.0024566496212866003,0.003685382120436446,0.023347720325788662
0.405083,0.205065,0.501337,-0.000260006,-0.00119082,0.5041331719112789,-0.0002831008410042728,-0.003941835662979635,-0.0027961719112788996,2.3094841004272766e-05,0.002751015662979635,0.0039226518972584595,0.023463374967423716
0.412127,0.205065,0.490332,-0.000391651,-0.00187473,0.4935951806826999,-0.0005297936538694034,-0.004904461118534247,-0.0032631806826999288,0.00013814265386940334,0.0030297311185342474,0.004454963772173556,0.023162358573095947
0.418861,0.205065,0.477845,-0.000503653,-0.00252382,0.4812999431920412,-0.0006796552871169518,-0.005731958404144852,-0.0034549431920412044,0.00017600228711695182,0.003208138404144852,0.0047180251467591125,0.022017269775842792
0.425297,0.205065,0.463927,-0.000549112,-0.00311803,0.4673536561864137,-0.0008441389068392488,-0.0065348916786244216,-0.0034266561864137457,0.00029502690683924876,0.0034168616786244216,0.004848087996983845,0.02001114091317657
0.43145,0.205065,0.448485,-0.000537948,-0.00364036,0.45186407640998755,-0.0009320038431398211,-0.007163548203258206,-0.003379076409987525,0.0003940558431398211,0.003523188203258206,0.004897580270666791,0.01769102013640964
0.437332,0.205065,0.431177,-0.000536941,-0.00408611,0.43462453409471247,-0.0010073157680145042,-0.00773926299842461,-0.00344753409471249,0.00047037476801450417,0.00365315299842461,0.0050450243395338025,0.014891936949682473
0.442953,0.205065,0.411572,-0.000574596,-0.00445779,0.4150537880689317,-0.0010270987998271218,-0.008150809846844515,-0.0034817880689316794,0.00045250279982712177,0.003693019846844515,0.005095684696877728,0.011577698941110545
0.448327,0.205065,0.389483,-0.000596212,-0.00475161,0.39319058990632955,-0.0010329563408226574,-0.008501858980898103,-0.0037075899063295226,0.0004367443408226574,0.0037502489808981035,0.005291628856173157,0.00898565091619696
0.453464,0.205065,0.365026,-0.000547892,-0.00496094,0.3698490481959369,-0.000976653988070572,-0.00863339148878267,-0.004823048195936874,0.000428761988070572,0.00367245148878267,0.00607721405581589,0.008995965303927137
0.458375,0.205065,0.338396,-0.000468213,-0.00508273,0.34406156731088594,-0.0009163088383607956,-0.008691994188194729,-0.005665567310885966,0.00044809583836079563,0.003609264188194729,0.006732475830979333,0.011901140102215867
0.463068,0.205065,0.309891,-0.000400249,-0.00510814,0.3163277085484202,-0.000804801570003493,-0.008511950632203348,-0.006436708548420156,0.00040455257000349305,0.003403810632203348,0.00729251716069987,0.015903023611516142
0.467555,0.205065,0.280069,-0.000381431,-0.00501812,0.2868246590155439,-0.0006952497399991778,-0.008238186827959716,-0.006755659015543869,0.0003138187399991778,0.003220066827959716,0.007490409956230726,0.019925309580081256
0.471844,0.205065,0.249721,-0.000326329,-0.0048091,0.25582832693929136,-0.0005951884928797088,-0.007862688729345512,-0.006107326939291363,0.0002688594928797088,0.0030535887293455122,0.006833456804450547,0.023030400161617035
0.475943,0.205065,0.218903,-0.000253464,-0.00447942,0.22410159735783292,-0.0004701529251805805,-0.007311336029659882,-0.005198597357832929,0.0002166889251805805,0.0028319160296598825,0.005923859972873095,0.02369063650136012
0.479862,0.205065,0.187113,-0.000259567,-0.00403734,0.19118947871006867,-0.000360791892221164,-0.006621759448763375,-0.004076478710068665,0.000101224892221164,0.0025844194487633747,0.004827747822701043,0.022657465340806093
0.483608,0.205065,0.15484,-0.000154793,-0.00350195,0.15790899137954162,-0.00026309197827551595,-0.005782922219061409,-0.0030689913795416135,0.00010829897827551596,0.002280972219061409,0.003825345869398764,0.020007308406593316
0.487189,0.205065,0.122801,-0.000136999,-0.00289163,0.12510951446079105,-0.00017041163029549758,-0.004866231371059946,-0.0023085144607910557,3.341263029549757e-05,0.001974601371059946,0.0030379937449139856,0.015698923920297408
0.490611,0.205065,0.0911124,-0.000232294,-0.00222281,0.09252543365849772,-0.000101037081938916,-0.0037895222803598864,-0.0014130336584977227,-0.000131256918061084,0.0015667122803598864,0.0021138779217392918,0.011579609851747165
0.493883,0.205065,0.0599376,-4.40032e-05,-0.00151086,0.060657327799582564,-4.831113993870499e-05,-0.0025847069798697843,-0.0007197277995825632,4.307939938704992e-06,0.0010738469798697843,0.001292738952771955,0.007770187562940876
0.49701,0.205065,0.0296165,0.000137136,-0.000771325,0.02991441188995115,-1.391360635629191e-05,-0.0013701536151003967,-0.0002979118899511489,0.00015104960635629191,0.0005988286151003966,0.0006856844668050423,0.0036341835002422144
0.5,0.205065,0.0,0.0,0.0,,,,,,,,
0.0,0.220932,0.609488,-2.98998e-07,6.30397e-05,0.602493700466585,-0.00035737747093510344,-0.0005124947055809755,0.006994299533415016,0.00035707847293510345,0.0005755344055809755,0.0070270172086718714,0.02496038586117869
0.0249124,0.220932,0.609246,0.000427155,2.93746e-05,0.6022619736427928,4.283407796652105e-06,-0.0005475631902631438,0.006984026357207185,0.0004228715922033479,0.0005769377902631438,0.007020562780539106,0.024762582830226528
0.0487259,0.220932,0.608569,0.000786189,-5.19776e-05,0.6019280483263701,0.00039558968057201087,-0.0004893880068659533,0.00664095167362988,0.0003905993194279891,0.0004374104068659533,0.006666793443917379,0.023868897631649816
0.0714891,0.220932,0.607545,0.0010403,-0.000141359,0.6014670481472126,0.0007747703079197823,-0.0003268827136354972,0.006077951852787367,0.0002655296920802178,0.00018552371363549718,0.006086577346136226,0.022431830494160157
0.0932481,0.220932,0.606254,0.00118105,-0.000207385,0.6007635149345278,0.0011530420798059361,-5.193701169979353e-05,0.005490485065472117,2.8007920194063774e-05,-0.00015544798830020647,0.005492756573418536,0.020678761206624038
0.114047,0.220932,0.604755,0.00121856,-0.000231891,0.6001639613536893,0.0015780121878760686,0.0003027832127919269,0.004591038646310719,-0.00035945218787606856,-0.0005346742127919269,0.004636023968996722,0.018287961595028705
0.133929,0.220932,0.603068,0.0011762,-0.000202947,0.5991059512327066,0.0019112454637923442,0.0006955781414882418,0.003962048767293447,-0.0007350454637923441,-0.0008985251414882418,0.004128615954304746,0.01599055351638221
0.152934,0.220932,0.601188,0.00108511,-0.00011351,0.5982219257312216,0.002263509534552682,0.0011443972330834281,0.0029660742687783737,-0.001178399534552682,-0.0012579072330834282,0.0034305324131957637,0.013137837046525545
0.171101,0.220932,0.599093,0.000979654,3.68961e-05,0.5968324381048725,0.002518972848993044,0.0015988469652594424,0.0022605618951274664,-0.0015393188489930439,-0.0015619508652594423,0.003149497278305265,0.010558588135531193
0.188466,0.220932,0.596768,0.000888988,0.000244294,0.5948952331188404,0.0026963950293182005,0.0020504384631539487,0.00187276688115956,-0.0018074070293182007,-0.0018061444631539488,0.003167985761107302,0.008377935136528337
0.205065,0.220932,0.594204,0.000829827,0.000504143,0.5930295074477043,0.0028624567885565215,0.002530868061452849,0.001174492552295625,-0.0020326297885565215,-0.002026725061452849,0.0031013917984424795,0.006165643772329938
0.220932,0.220932,0.591399,0.000807694,0.000807543,0.5909396581426822,0.0029933219643616675,0.003006861171038216,0.0004593418573177743,-0.0021856279643616677,-0.002199318171038216,0.003134480013964478,0.004696408914033573
0.236099,0.220932,0.588361,0.000822463,0.00113599,0.5882951136891572,0.0030723525071905465,0.0034571789211403155,6.588631084281094e-05,-0.0022498895071905466,-0.0023211889211403156,0.0032333050904835964,0.0046482636631563455
0.250598,0.220932,0.5851,0.000872664,0.00146779,0.5859111023477164,0.0031566465152377023,0.003908308105194286,-0.0008111023477164192,-0.0022839825152377023,-0.0024405181051942856,0.0034395627294997446,0.006078654076543646
0.264456,0.220932,0.581634,0.000948175,0.0017974,0.5829406966492832,0.003185819396208706,0.004279058943968876,-0.0013066966492831789,-0.002237644396208706,-0.0024816589439688756,0.003587915786541377,0.007991029221574809
0.277704,0.220932,0.577988,0.00103438,0.00211683,0.5794504411104133,0.0031573306613962493,0.004524287774343738,-0.0014624411104133817,-0.002122950661396249,-0.0024074577743437376,0.0035272519682322096,0.009815641628167891
0.290367,0.220932,0.574182,0.00112359,0.00240022,0.5762616028627733,0.0031224057481937166,0.004690596451214984,-0.002079602862773311,-0.0019988157481937163,-0.002290376451214984,0.0036831829645514896,0.012211097639010763
0.302471,0.220932,0.57022,0.00120492,0.00262253,0.572656842475025,0.0030346435483784213,0.004681706163701126,-0.0024368424750250695,-0.0018297235483784213,-0.0020591761637011262,0.0036778113035787624,0.014421636027364985
0.314042,0.220932,0.566074,0.00126295,0.00276309,0.5687007494274761,0.0029027699537698334,0.004488748047131992,-0.002626749427476094,-0.0016398199537698333,-0.0017256580471319916,0.003544956661393632,0.016474691396445532
0.325102,0.220932,0.561687,0.00128485,0.00280769,0.5648328569200546,0.0027400502468487033,0.004198774261628841,-0.003145856920054535,-0.0014552002468487034,-0.0013910842616288409,0.003734854607991453,0.018887617113085155
0.335674,0.220932,0.556992,0.00126271,0.00274979,0.560517034375025,0.002531996877656855,0.0037232951249848312,-0.003525034375024938,-0.001269286877656855,-0.0009735051249848315,0.0038710035845076498,0.021059443437755322
0.34578,0.220932,0.551955,0.00119571,0.00259029,0.5557510911776806,0.002294094741478951,0.003072173459635296,-0.0037960911776806494,-0.0010983847414789511,-0.0004818834596352962,0.003981076354234961,0.023021133942257948
0.35544,0.220932,0.546567,0.00108764,0.00233704,0.5509234804086309,0.002010629851553873,0.0023670650532990464,-0.004356480408630903,-0.0009229898515538729,-3.002505329904653e-05,0.004453283431433702,0.025208674304748175
0.364674,0.220932,0.540805,0.000942715,0.00200236,0.5453725732791559,0.00172925146522745,0.0015030379379405638,-0.004567573279155912,-0.0007865364652274501,0.0004993220620594361,0.004661618580841945,0.026981569794870743
0.373501,0.220932,0.534607,0.000772287,0.00159313,0.5395604324867687,0.0014116948584899747,0.0006080267173346155,-0.004953432486768605,-0.0006394078584899747,0.0009851032826653843,0.00509075282134101,0.0288060004540131
0.381939,0.220932,0.527881,0.000594197,0.00110371,0.5329977427933651,0.0011075020671805172,-0.00036604014313905143,-0.005116742793365048,-0.0005133050671805173,0.0014697501431390513,0.005348336600168655,0.030274016946866995
0.390004,0.220932,0.520512,0.00041483,0.000522003,0.5255477376079265,0.0008093475116453196,-0.0013755831581757458,-0.005035737607926527,-0.00039451751164531964,0.0018975861581757459,0.005395843821922627,0.0313153210089257
0.397713,0.220932,0.512315,0.000233477,-0.000148576,0.5172865375953247,0.0004884606700392009,-0.002395891424333474,-0.00497153759532476,-0.0002549836700392009,0.002247315424333474,0.005461833881597032,0.031946693530582965
0.405083,0.220932,0.502954,6.53742e-05,-0.000872498,0.5078720861176534,0.00021673841143508504,-0.003403545315529045,-0.004918086117653431,-0.00015136421143508504,0.0025310473155290454,0.005533234379511277,0.03200362116552465
0.412127,0.220932,0.492094,-8.59675e-05,-0.00160565,0.4973364664629585,-3.0518932774709816e-05,-0.004366919986892172,-0.005242466462958506,-5.544856722529019e-05,0.0027612699868921715,0.005925465475333014,0.031626377548109014
0.418861,0.220932,0.479646,-0.000226016,-0.00231286,0.485266719166263,-0.00026830926567489224,-0.005314400244708777,-0.005620719166263,4.229326567489224e-05,0.003001540244708777,0.006372088865272055,0.030329764396410743
0.425297,0.220932,0.465703,-0.000316358,-0.00296494,0.4713226571429092,-0.00043386414489441326,-0.006119738645795047,-0.00561965714290924,0.00011750614489441328,0.003154798645795047,0.006445704662288604,0.02818141629463109
0.43145,0.220932,0.45023,-0.000332497,-0.00354256,0.4559140318614988,-0.0006047557960142018,-0.006942439546537436,-0.005684031861498795,0.0002722587960142018,0.0033998795465374357,0.006628840319807392,0.025448847483690914
0.437332,0.220932,0.432892,-0.000333346,-0.0040421,0.43864013760093845,-0.0007192906608627553,-0.007625173943393946,-0.005748137600938452,0.0003859446608627553,0.0035830739433939463,0.006784427613616316,0.022150548421205514
0.442953,0.220932,0.413198,-0.000382145,-0.00446367,0.41893355748066946,-0.0007833259179937902,-0.008165386421355197,-0.005735557480669451,0.0004011809179937902,0.003701716421355197,0.0068381481562742085,0.01791901349341762
0.448327,0.220932,0.390909,-0.000430131,-0.00480487,0.39707012629383,-0.0007892432543119473,-0.008516610042699338,-0.006161126293829977,0.0003591122543119473,0.003711740042699338,0.007201767350053583,0.01353314078139484
0.453464,0.220932,0.366162,-0.000405283,-0.00506318,0.37338493554417773,-0.0007931498243135522,-0.008822332948217267,-0.007222935544177744,0.00038786682431355226,0.0037591529482172677,0.008151838408410701,0.01003465851110057
0.458375,0.220932,0.339229,-0.000345248,-0.00523122,0.3475921224930649,-0.000733484191190101,-0.008882611149627538,-0.008363122493064923,0.00038823619119010105,0.003651391149627538,0.009133739787279719,0.008973368066187527
0.463068,0.220932,0.310459,-0.000285273,-0.00529307,0.31914500860196665,-0.0006883683466958979,-0.00886500738968897,-0.008686008601966666,0.00040309534669589786,0.0035719373896889693,0.009400423820648984,0.011615544120823313
0.467555,0.220932,0.280433,-0.000281706,-0.00522705,0.2894970079772815,-0.0005884792629757352,-0.00861251713436752,-0.009064007977281519,0.0003067732629757352,0.003385467134367521,0.00968048233121586,0.015144314933903896
0.471844,0.220932,0.249943,-0.000259166,-0.00502805,0.2584137101315213,-0.00049443799024827,-0.008245776011481524,-0.008470710131521314,0.00023527199024827,0.003217726011481524,0.00906432809019058,0.018141644354586713
0.475943,0.220932,0.219029,-0.000200869,-0.00469639,0.22587984287776733,-0.00041564929774134,-0.007732910984917034,-0.006850842877767327,0.00021478029774134002,0.0030365209849170342,0.007496708504670212,0.019897256989538377
0.479862,0.220932,0.187196,-0.00020997,-0.0042444,0.1928620022420468,-0.0003097463249811174,-0.007035585665493859,-0.005666002242046803,9.977632498111739e-05,0.0027911856654938595,0.0063169814105444805,0.019073749609571488
0.483608,0.220932,0.15491,-0.00012128,-0.00369152,0.15926247435316723,-0.00022954844718218906,-0.006174834371675091,-0.0043524743531672405,0.00010826844718218905,0.002483314371675091,0.005012245536703273,0.01704909580815366
0.487189,0.220932,0.122858,-0.000118084,-0.00305686,0.1260765771469704,-0.00014799898092690835,-0.005194609346792088,-0.0032185771469704083,2.9914980926908343e-05,0.0021377493467920885,0.0038639495372991134,0.01346300874360546
0.490611,0.220932,0.091152,-0.000217123,-0.00235624,0.09328237439310369,-8.776233244596773e-05,-0.004076592838549244,-0.002130374393103693,-0.00012936066755403226,0.0017203528385492444,0.002741321419718307,0.009922285776203214
0.493883,0.220932,0.0599598,-3.86677e-05,-0.00160555,0.06128367707101115,-3.933489037023901e-05,-0.002837827761592685,-0.0013238770710111494,6.671903702390079e-07,0.001232277761592685,0.0018086346856145187,0.0064336236856348495
0.49701,0.220932,0.0296264,0.000134362,-0.000821604,0.030022580121791896,-1.3608936560559523e-05,-0.001424160719278264,-0.00039618012179189546,0.00014797093656055953,0.000602556719278264,0.0007361580583794725,0.003390669074563251
0.5,0.220932,0.0,0.0,0.0,,,,,,,,
0.0,0.236099,0.603698,-3.26996e-07,-0.000232074,0.5965020016963323,-0.00038305931580366777,-0.0007498593915857605,0.007195998303667683,0.00038273231980366775,0.0005177853915857606,0.0072247475614550085,0.026362838366440485
0.0249124,0.236099,0.603507,0.000526348,-0.000247464,0.5962916726292766,2.4043451745748678e-05,-0.0007936823906514295,0.00721532737072339,0.0005023045482542513,0.0005462183906514295,0.007253386344059776,0.026130553603270185
0.0487259,0.236099,0.60297,0.000979396,-0.00027878,0.5959603092543972,0.0004167416372002727,-0.0007360499830627873,0.007009690745602759,0.0005626543627997273,0.0004572699830627873,0.007047087349989127,0.025233658890775366
0.0714891,0.236099,0.602159,0.00131603,-0.000297011,0.5956683656559625,0.0008616342818557588,-0.0006107193774787872,0.006490634344037516,0.00045439571814424114,0.00031370837747878716,0.006514078799244565,0.02358774182795423
0.0932481,0.236099,0.601134,0.00152156,-0.000283542,0.595201998366475,0.0012947587142833285,-0.0003550571428754959,0.005932001633524919,0.00022680128571667146,7.151514287549591e-05,0.005936766512084296,0.02155664281696309
0.114047,0.236099,0.599928,0.00160325,-0.000234503,0.5946825264771578,0.0017330037701995685,-9.137302828016126e-06,0.0052454735228422145,-0.00012975377019956843,-0.00022536569717198387,0.005251915671179568,0.01906271263793056
0.133929,0.236099,0.598542,0.00158579,-0.000150568,0.5943397583966981,0.0021995468027448672,0.00041789930779161197,0.004202241603301959,-0.0006137568027448673,-0.000568467307791612,0.004284703838711057,0.01595966206615348
0.152934,0.236099,0.59696,0.00150262,-3.02411e-05,0.5936986387896114,0.0025865019490949152,0.0008881630407272343,0.003261361210388669,-0.0010838819490949152,-0.0009184041407272343,0.003557350585745882,0.01285207646457583
0.171101,0.236099,0.595163,0.00139048,0.000127845,0.5925344808361572,0.002872741015493282,0.0013598173106960062,0.0026285191638427685,-0.001482261015493282,-0.0012319723106960063,0.003259442665098056,0.010052024055548767
0.188466,0.236099,0.593135,0.00127985,0.000324022,0.5916888356499918,0.0031592270941212127,0.0018888417153347307,0.0014461643500082166,-0.0018793770941212128,-0.0015648197153347307,0.0028411459537733097,0.006909122228551539
0.205065,0.236099,0.590868,0.00119126,0.000556556,0.5902861304814202,0.0033629259749100105,0.002394559717314686,0.0005818695185797473,-0.0021716659749100105,-0.001838003717314686,0.002903956423243413,0.004823241783998881
0.220932,0.236099,0.588361,0.00113635,0.000822233,0.5887415318102003,0.003531807729493152,0.002898878638917058,-0.0003805318102002575,-0.0023954577294931522,-0.002076645638917058,0.0031930360633722894,0.004664827740421502
0.236099,0.236099,0.585618,0.00111418,0.00111374,0.5865539143473572,0.0036421905269012947,0.0033725241009304207,-0.0009359143473571807,-0.002528010526901295,-0.002258784100930421,0.00351694164073401,0.006315953153342366
0.250598,0.236099,0.582651,0.00112892,0.00141623,0.5843387028854857,0.003734249365838901,0.0038333933279615434,-0.001687702885485698,-0.002605329365838901,-0.0024171633279615433,0.003934305617033507,0.008860378184203424
0.264456,0.236099,0.579477,0.00117968,0.00172032,0.581683842970613,0.003781940474937386,0.004225968648550169,-0.002206842970613021,-0.0026022604749373858,-0.0025056486485501694,0.004233224613264307,0.01146164518665183
0.277704,0.236099,0.57612,0.00124871,0.00201831,0.5791953424247719,0.0038091195783913658,0.004566545855694423,-0.0030753424247719208,-0.0025604095783913657,-0.002548235855694423,0.004744147364381399,0.014525872818132895
