CLUSTER: 5
Dataset total: 6442, test: 1361, final_val: 1323, tv: 3758

====================================================
                SEARCH ITERATION: 0 
====================================================


=====| CV SET: 0

Training points: 2604, validation points 1154
EPOCH    LR        TRAIN     VALID         MSE:T/V              RL:T/V         %NR_t/%NR_v
=============================================================================================
  1   1.000e-03   0.00871   0.01039   0.00871 / 0.01039   0.00000 / 0.00000   0.00% / 0.00%
 10   1.342e-04   0.00820   0.00996   0.00820 / 0.00996   0.00000 / 0.00000   0.27% / 0.00%
 20   1.441e-05   0.00815   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.73% / 0.00%
 30   1.547e-06   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
 40   1.662e-07   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
 50   1.784e-08   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
 60   1.916e-09   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
 70   2.057e-10   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
 80   2.209e-11   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
 90   2.371e-12   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
100   2.546e-13   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
110   2.734e-14   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
120   2.936e-15   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
130   3.152e-16   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
140   3.385e-17   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
150   3.634e-18   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
160   3.902e-19   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
170   4.190e-20   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
180   4.499e-21   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
190   4.831e-22   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
200   5.187e-23   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
210   5.569e-24   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
220   5.980e-25   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
230   6.421e-26   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
240   6.895e-27   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
250   7.403e-28   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
260   7.949e-29   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
270   8.535e-30   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
280   9.164e-31   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
290   9.840e-32   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
300   1.057e-32   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
310   1.135e-33   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
320   1.218e-34   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
330   1.308e-35   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
340   1.404e-36   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
350   1.508e-37   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
360   1.619e-38   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
370   1.739e-39   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
380   1.867e-40   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
390   2.004e-41   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
400   2.152e-42   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
410   2.311e-43   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
420   2.481e-44   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
430   2.664e-45   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
440   2.861e-46   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
450   3.072e-47   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
460   3.298e-48   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
470   3.542e-49   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
480   3.803e-50   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
490   4.083e-51   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
500   4.384e-52   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
510   4.708e-53   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
520   5.055e-54   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
530   5.428e-55   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
540   5.828e-56   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
550   6.258e-57   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
560   6.719e-58   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
570   7.214e-59   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
580   7.746e-60   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
590   8.318e-61   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
600   8.931e-62   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
610   9.590e-63   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
620   1.030e-63   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
630   1.106e-64   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
640   1.187e-65   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
650   1.275e-66   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
660   1.369e-67   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
670   1.470e-68   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
680   1.578e-69   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
690   1.694e-70   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
700   1.819e-71   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
710   1.953e-72   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
720   2.097e-73   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
730   2.252e-74   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
740   2.418e-75   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
750   2.597e-76   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
760   2.788e-77   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
770   2.994e-78   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
780   3.214e-79   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
790   3.451e-80   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
800   3.706e-81   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
810   3.979e-82   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
820   4.273e-83   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
830   4.588e-84   0.00814   0.00990   0.00814 / 0.00990   0.00000 / 0.00000   0.77% / 0.00%
