CLUSTER: 1
Dataset total: 13729, test: 2822, final_val: 2691, tv: 8216

====================================================
                SEARCH ITERATION: 0 
====================================================


=====| CV SET: 0

Training points: 5719, validation points 2497
EPOCH    LR        TRAIN     VALID         MSE:T/V              RL:T/V         %NR_t/%NR_v
=============================================================================================
  1   1.000e-05   0.00891   0.00836   0.00875 / 0.00822   0.00016 / 0.00014   5.21% / 4.37%
 10   9.135e-06   0.00868   0.00815   0.00867 / 0.00814   0.00001 / 0.00001   2.17% / 2.52%
 20   8.262e-06   0.00861   0.00807   0.00861 / 0.00807   0.00000 / 0.00000   0.68% / 0.92%
 30   7.472e-06   0.00853   0.00800   0.00853 / 0.00800   0.00000 / 0.00000   0.00% / 0.00%
 40   6.757e-06   0.00846   0.00793   0.00846 / 0.00792   0.00001 / 0.00001   4.55% / 12.74%
 50   6.111e-06   0.00840   0.00792   0.00839 / 0.00786   0.00001 / 0.00006   6.38% / 16.62%
 60   5.527e-06   0.00832   0.00793   0.00831 / 0.00778   0.00001 / 0.00015   6.17% / 16.66%
 70   4.998e-06   0.00820   0.00798   0.00818 / 0.00767   0.00002 / 0.00031   5.30% / 15.50%
 74   4.801e-06   0.00814   0.00802   0.00812 / 0.00761   0.00002 / 0.00040   4.81% / 14.98%

=====| CV SET: 1

Training points: 5617, validation points 2599
EPOCH    LR        TRAIN     VALID         MSE:T/V              RL:T/V         %NR_t/%NR_v
=============================================================================================
  1   1.000e-05   0.00871   0.00801   0.00858 / 0.00794   0.00014 / 0.00007   13.90% / 14.93%
 10   9.135e-06   0.00864   0.00799   0.00861 / 0.00798   0.00003 / 0.00002   11.27% / 12.62%
 20   8.262e-06   0.00863   0.00798   0.00861 / 0.00797   0.00002 / 0.00001   9.13% / 10.16%
 30   7.472e-06   0.00860   0.00796   0.00859 / 0.00795   0.00001 / 0.00000   8.33% / 9.31%
 40   6.757e-06   0.00857   0.00792   0.00855 / 0.00792   0.00002 / 0.00000   6.85% / 7.58%
 50   6.111e-06   0.00852   0.00787   0.00850 / 0.00786   0.00002 / 0.00000   5.80% / 4.39%
 60   5.527e-06   0.00846   0.00780   0.00843 / 0.00779   0.00003 / 0.00001   4.79% / 3.69%
 70   4.998e-06   0.00838   0.00772   0.00834 / 0.00770   0.00004 / 0.00002   3.97% / 3.08%
 80   4.520e-06   0.00830   0.00763   0.00825 / 0.00761   0.00005 / 0.00002   3.51% / 2.62%
 90   4.088e-06   0.00823   0.00754   0.00816 / 0.00752   0.00007 / 0.00003   3.10% / 2.08%
100   3.697e-06   0.00815   0.00746   0.00807 / 0.00743   0.00008 / 0.00003   2.87% / 1.85%
110   3.344e-06   0.00809   0.00739   0.00800 / 0.00735   0.00009 / 0.00004   2.67% / 1.62%
120   3.024e-06   0.00803   0.00732   0.00793 / 0.00729   0.00010 / 0.00004   2.53% / 1.54%
130   2.735e-06   0.00798   0.00727   0.00788 / 0.00723   0.00011 / 0.00004   2.51% / 1.46%
140   2.473e-06   0.00795   0.00723   0.00785 / 0.00720   0.00010 / 0.00003   2.44% / 1.27%
150   2.237e-06   0.00794   0.00722   0.00784 / 0.00719   0.00010 / 0.00003   2.30% / 1.15%
160   2.023e-06   0.00792   0.00721   0.00783 / 0.00719   0.00010 / 0.00002   2.23% / 1.15%
170   1.830e-06   0.00791   0.00720   0.00782 / 0.00718   0.00009 / 0.00002   2.15% / 1.15%
180   1.655e-06   0.00791   0.00719   0.00782 / 0.00717   0.00009 / 0.00002   2.14% / 1.08%
190   1.496e-06   0.00790   0.00719   0.00781 / 0.00717   0.00009 / 0.00002   2.12% / 1.04%
200   1.353e-06   0.00789   0.00718   0.00781 / 0.00717   0.00009 / 0.00002   2.08% / 1.00%
210   1.224e-06   0.00789   0.00718   0.00780 / 0.00716   0.00008 / 0.00001   2.08% / 0.92%
220   1.107e-06   0.00788   0.00717   0.00780 / 0.00716   0.00008 / 0.00001   2.05% / 0.92%
230   1.001e-06   0.00788   0.00717   0.00780 / 0.00716   0.00008 / 0.00001   2.05% / 0.92%
240   9.053e-07   0.00787   0.00717   0.00779 / 0.00715   0.00008 / 0.00001   1.98% / 0.92%
250   8.188e-07   0.00787   0.00716   0.00779 / 0.00715   0.00008 / 0.00001   1.98% / 0.92%
260   7.405e-07   0.00787   0.00716   0.00779 / 0.00715   0.00008 / 0.00001   1.94% / 0.92%
270   6.697e-07   0.00786   0.00716   0.00778 / 0.00715   0.00008 / 0.00001   1.92% / 0.92%
280   6.056e-07   0.00786   0.00715   0.00778 / 0.00714   0.00008 / 0.00001   1.90% / 0.88%
290   5.477e-07   0.00786   0.00715   0.00778 / 0.00714   0.00008 / 0.00001   1.92% / 0.88%
300   4.954e-07   0.00786   0.00715   0.00778 / 0.00714   0.00008 / 0.00001   1.92% / 0.88%
310   4.480e-07   0.00786   0.00715   0.00778 / 0.00714   0.00008 / 0.00001   1.92% / 0.88%
320   4.052e-07   0.00785   0.00715   0.00778 / 0.00714   0.00008 / 0.00001   1.92% / 0.85%
330   3.664e-07   0.00785   0.00715   0.00777 / 0.00714   0.00008 / 0.00001   1.92% / 0.85%
340   3.314e-07   0.00785   0.00715   0.00777 / 0.00714   0.00008 / 0.00001   1.92% / 0.85%
350   2.997e-07   0.00785   0.00714   0.00777 / 0.00713   0.00008 / 0.00001   1.90% / 0.85%
360   2.710e-07   0.00785   0.00714   0.00777 / 0.00713   0.00008 / 0.00001   1.90% / 0.85%
370   2.451e-07   0.00785   0.00714   0.00777 / 0.00713   0.00008 / 0.00001   1.90% / 0.85%
380   2.217e-07   0.00785   0.00714   0.00777 / 0.00713   0.00008 / 0.00001   1.90% / 0.85%
390   2.005e-07   0.00785   0.00714   0.00777 / 0.00713   0.00008 / 0.00001   1.90% / 0.85%
400   1.813e-07   0.00784   0.00714   0.00777 / 0.00713   0.00008 / 0.00001   1.90% / 0.85%
410   1.640e-07   0.00784   0.00714   0.00777 / 0.00713   0.00008 / 0.00001   1.92% / 0.85%
420   1.483e-07   0.00784   0.00714   0.00777 / 0.00713   0.00008 / 0.00001   1.90% / 0.81%
430   1.341e-07   0.00784   0.00714   0.00777 / 0.00713   0.00008 / 0.00001   1.89% / 0.81%
440   1.213e-07   0.00784   0.00714   0.00777 / 0.00713   0.00008 / 0.00001   1.89% / 0.81%
450   1.097e-07   0.00784   0.00714   0.00777 / 0.00713   0.00008 / 0.00001   1.89% / 0.81%
460   9.921e-08   0.00784   0.00714   0.00777 / 0.00713   0.00008 / 0.00001   1.89% / 0.81%
470   8.972e-08   0.00784   0.00714   0.00777 / 0.00713   0.00008 / 0.00001   1.89% / 0.81%
480   8.114e-08   0.00784   0.00714   0.00777 / 0.00713   0.00008 / 0.00001   1.89% / 0.81%
490   7.339e-08   0.00784   0.00714   0.00776 / 0.00713   0.00008 / 0.00001   1.87% / 0.81%
500   6.637e-08   0.00784   0.00714   0.00776 / 0.00713   0.00008 / 0.00001   1.87% / 0.81%
510   6.002e-08   0.00784   0.00714   0.00776 / 0.00713   0.00008 / 0.00001   1.87% / 0.81%
520   5.428e-08   0.00784   0.00714   0.00776 / 0.00713   0.00008 / 0.00001   1.87% / 0.81%
530   4.909e-08   0.00784   0.00714   0.00776 / 0.00713   0.00008 / 0.00001   1.89% / 0.81%
540   4.440e-08   0.00784   0.00714   0.00776 / 0.00713   0.00008 / 0.00001   1.87% / 0.77%
550   4.015e-08   0.00784   0.00714   0.00776 / 0.00713   0.00008 / 0.00001   1.87% / 0.77%
560   3.631e-08   0.00784   0.00714   0.00776 / 0.00713   0.00008 / 0.00001   1.87% / 0.77%
570   3.284e-08   0.00784   0.00714   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
580   2.970e-08   0.00784   0.00714   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
590   2.686e-08   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
600   2.429e-08   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
610   2.197e-08   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
620   1.987e-08   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
630   1.797e-08   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
640   1.625e-08   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
650   1.470e-08   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
660   1.329e-08   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
670   1.202e-08   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
680   1.087e-08   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
690   9.832e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
700   8.892e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
710   8.042e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.81%
720   7.273e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
730   6.577e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
740   5.949e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
750   5.380e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
760   4.865e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
770   4.400e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
780   3.979e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.81%
790   3.599e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
800   3.255e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.81%
810   2.944e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
820   2.662e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.81%
830   2.408e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
840   2.177e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
850   1.969e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.85% / 0.77%
860   1.781e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
870   1.611e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
880   1.457e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
890   1.317e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
900   1.191e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
910   1.077e-09   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
920   9.744e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
930   8.812e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
940   7.970e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
950   7.208e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
960   6.519e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
970   5.895e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
980   5.332e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
990   4.822e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
1000   4.361e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1010   3.944e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1020   3.567e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1030   3.226e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
1040   2.917e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
1050   2.638e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
1060   2.386e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
1070   2.158e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
1080   1.952e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1090   1.765e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1100   1.596e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
1110   1.444e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
1120   1.306e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
1130   1.181e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1140   1.068e-10   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
1150   9.657e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
1160   8.734e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1170   7.898e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1180   7.143e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
1190   6.460e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
1200   5.842e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1210   5.284e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.77%
1220   4.779e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1230   4.322e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1240   3.908e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1250   3.535e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1260   3.197e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1270   2.891e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1280   2.615e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1290   2.365e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1300   2.139e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1310   1.934e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1320   1.749e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1330   1.582e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1340   1.431e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1350   1.294e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1360   1.170e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1370   1.058e-11   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1380   9.570e-12   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1390   8.655e-12   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1400   7.828e-12   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1410   7.079e-12   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1420   6.402e-12   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1430   5.790e-12   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1440   5.237e-12   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1450   4.736e-12   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1460   4.283e-12   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1470   3.873e-12   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1480   3.503e-12   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1490   3.168e-12   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%
1500   2.865e-12   0.00784   0.00713   0.00776 / 0.00713   0.00008 / 0.00001   1.83% / 0.81%

=====| CV SET: 2

Training points: 5096, validation points 3120
EPOCH    LR        TRAIN     VALID         MSE:T/V              RL:T/V         %NR_t/%NR_v
=============================================================================================
  1   1.000e-05   0.00909   0.00996   0.00828 / 0.00934   0.00081 / 0.00061   6.14% / 6.25%
 10   9.135e-06   0.00843   0.00941   0.00821 / 0.00929   0.00022 / 0.00012   4.49% / 4.71%
 20   8.262e-06   0.00819   0.00925   0.00816 / 0.00924   0.00004 / 0.00001   2.86% / 1.99%
 30   7.472e-06   0.00813   0.00921   0.00812 / 0.00921   0.00001 / 0.00000   2.75% / 1.03%
 40   6.757e-06   0.00810   0.00919   0.00809 / 0.00919   0.00001 / 0.00000   4.16% / 0.51%
 50   6.111e-06   0.00809   0.00917   0.00808 / 0.00917   0.00001 / 0.00000   4.77% / 0.54%
 60   5.527e-06   0.00808   0.00916   0.00807 / 0.00916   0.00001 / 0.00000   5.02% / 0.54%
 70   4.998e-06   0.00806   0.00915   0.00805 / 0.00915   0.00001 / 0.00000   5.36% / 0.54%
 80   4.520e-06   0.00805   0.00913   0.00804 / 0.00913   0.00001 / 0.00000   5.63% / 0.51%
 90   4.088e-06   0.00803   0.00911   0.00802 / 0.00911   0.00001 / 0.00000   6.00% / 0.54%
100   3.697e-06   0.00801   0.00910   0.00800 / 0.00909   0.00001 / 0.00000   5.81% / 0.71%
110   3.344e-06   0.00799   0.00907   0.00798 / 0.00907   0.00001 / 0.00000   5.38% / 0.80%
120   3.024e-06   0.00797   0.00905   0.00796 / 0.00905   0.00002 / 0.00000   5.04% / 0.90%
130   2.735e-06   0.00795   0.00903   0.00793 / 0.00903   0.00002 / 0.00000   4.95% / 0.96%
140   2.473e-06   0.00793   0.00900   0.00791 / 0.00900   0.00002 / 0.00000   4.79% / 1.06%
150   2.237e-06   0.00791   0.00898   0.00788 / 0.00898   0.00003 / 0.00000   4.61% / 1.09%
160   2.023e-06   0.00789   0.00895   0.00786 / 0.00895   0.00003 / 0.00000   4.53% / 1.09%
170   1.830e-06   0.00787   0.00893   0.00783 / 0.00893   0.00004 / 0.00000   4.40% / 1.09%
180   1.655e-06   0.00785   0.00891   0.00781 / 0.00891   0.00004 / 0.00000   4.30% / 1.15%
190   1.496e-06   0.00783   0.00889   0.00779 / 0.00889   0.00004 / 0.00000   4.28% / 1.09%
200   1.353e-06   0.00782   0.00887   0.00777 / 0.00887   0.00005 / 0.00000   4.20% / 1.12%
210   1.224e-06   0.00780   0.00885   0.00775 / 0.00885   0.00005 / 0.00000   4.14% / 1.12%
220   1.107e-06   0.00779   0.00883   0.00773 / 0.00883   0.00005 / 0.00000   4.04% / 1.12%
230   1.001e-06   0.00777   0.00882   0.00772 / 0.00882   0.00006 / 0.00000   3.98% / 1.12%
240   9.053e-07   0.00776   0.00880   0.00770 / 0.00880   0.00006 / 0.00000   3.96% / 1.12%
250   8.188e-07   0.00775   0.00879   0.00769 / 0.00879   0.00006 / 0.00000   3.91% / 1.12%
260   7.405e-07   0.00774   0.00878   0.00768 / 0.00878   0.00007 / 0.00000   3.87% / 1.12%
270   6.697e-07   0.00773   0.00877   0.00766 / 0.00877   0.00007 / 0.00000   3.81% / 1.12%
280   6.056e-07   0.00772   0.00876   0.00765 / 0.00876   0.00007 / 0.00000   3.77% / 1.09%
290   5.477e-07   0.00772   0.00875   0.00765 / 0.00875   0.00007 / 0.00000   3.77% / 1.09%
300   4.954e-07   0.00771   0.00875   0.00764 / 0.00874   0.00007 / 0.00000   3.73% / 1.09%
310   4.480e-07   0.00771   0.00874   0.00763 / 0.00874   0.00007 / 0.00000   3.73% / 1.09%
320   4.052e-07   0.00770   0.00873   0.00762 / 0.00873   0.00008 / 0.00000   3.71% / 1.09%
330   3.664e-07   0.00770   0.00873   0.00762 / 0.00872   0.00008 / 0.00000   3.67% / 1.09%
340   3.314e-07   0.00769   0.00872   0.00761 / 0.00872   0.00008 / 0.00000   3.67% / 1.09%
350   2.997e-07   0.00769   0.00872   0.00761 / 0.00872   0.00008 / 0.00000   3.63% / 1.12%
360   2.710e-07   0.00768   0.00871   0.00760 / 0.00871   0.00008 / 0.00000   3.63% / 1.12%
370   2.451e-07   0.00768   0.00871   0.00760 / 0.00871   0.00008 / 0.00000   3.61% / 1.15%
380   2.217e-07   0.00768   0.00871   0.00760 / 0.00870   0.00008 / 0.00000   3.61% / 1.15%
390   2.005e-07   0.00768   0.00871   0.00759 / 0.00870   0.00008 / 0.00000   3.55% / 1.15%
400   1.813e-07   0.00767   0.00870   0.00759 / 0.00870   0.00008 / 0.00000   3.53% / 1.15%
