=====> WARNING: Training dataset length: 0, assuming memorization test!
========== Dataset info ==========
Dataset params: {'file': '/home/ryley/WDK/ML/dataset/turbulence_dataset_clean.csv', 'Cases': ['fp_2540'], 'val_set': ['fp_2540'], 'test_set': ['fp_2540'], 'data_loader': <class 'tbnn.dataloaders.aDataset'>}
Train/Valid/Test points: 155 / 155 / 155
Memorization?: True
Cluster training?: False
EPOCH     LR        TRAIN         VALID             MSE:T/V                  RL:T/V             %NR_t/%NR_v
===============================================================================================================
  1   5.000E-02   9.3305E+01   9.3305E+01   9.3305E+01 / 9.3305E+01   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 10   5.000E-02   1.3169E+01   1.3169E+01   1.3169E+01 / 1.3169E+01   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 20   5.000E-02   2.4290E+00   2.4290E+00   2.4290E+00 / 2.4290E+00   4.3591E-06 / 4.3591E-06   8.39% / 8.39%
 30   5.000E-02   1.4536E+00   1.4536E+00   1.4536E+00 / 1.4536E+00   5.9026E-06 / 5.9026E-06   10.97% / 10.97%
 40   5.000E-02   1.0176E+00   1.0176E+00   1.0176E+00 / 1.0176E+00   1.3980E-07 / 1.3980E-07   3.23% / 3.23%
 50   5.000E-02   6.7316E-01   6.7316E-01   6.7316E-01 / 6.7316E-01   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 60   5.000E-02   5.2859E-01   5.2859E-01   5.2859E-01 / 5.2859E-01   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 70   5.000E-02   1.0715E+00   1.0715E+00   1.0715E+00 / 1.0715E+00   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 80   5.000E-02   6.1239E-01   6.1239E-01   6.1239E-01 / 6.1239E-01   2.5901E-07 / 2.5901E-07   3.23% / 3.23%
 90   5.000E-02   4.2364E-01   4.2364E-01   4.2364E-01 / 4.2364E-01   1.9007E-06 / 1.9007E-06   2.58% / 2.58%
100   5.000E-02   2.3932E-01   2.3932E-01   2.3932E-01 / 2.3932E-01   6.2273E-06 / 6.2273E-06   8.39% / 8.39%
110   5.000E-02   1.5640E-01   1.5640E-01   1.5640E-01 / 1.5640E-01   2.9895E-05 / 2.9895E-05   7.10% / 7.10%
120   5.000E-02   1.4401E-01   1.4401E-01   1.4401E-01 / 1.4401E-01   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
130   5.000E-02   9.3891E-02   9.3891E-02   9.3891E-02 / 9.3891E-02   3.2326E-10 / 3.2326E-10   0.65% / 0.65%
140   5.000E-02   7.3542E-02   7.3542E-02   7.3542E-02 / 7.3542E-02   1.3363E-07 / 1.3363E-07   3.23% / 3.23%
150   5.000E-02   6.2181E-02   6.2181E-02   6.2181E-02 / 6.2181E-02   4.6746E-07 / 4.6746E-07   3.87% / 3.87%
160   5.000E-02   5.5547E-02   5.5547E-02   5.5547E-02 / 5.5547E-02   1.6969E-06 / 1.6969E-06   6.45% / 6.45%
170   5.000E-02   7.8636E-02   7.8636E-02   7.8636E-02 / 7.8636E-02   1.4631E-05 / 1.4631E-05   7.10% / 7.10%
180   5.000E-02   8.0583E-02   8.0583E-02   8.0583E-02 / 8.0583E-02   5.1241E-06 / 5.1241E-06   6.45% / 6.45%
190   5.000E-02   5.9354E-02   5.9354E-02   5.9354E-02 / 5.9354E-02   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
200   5.000E-02   4.7343E-02   4.7343E-02   4.7343E-02 / 4.7343E-02   3.0863E-07 / 3.0863E-07   1.29% / 1.29%
210   5.000E-02   3.9884E-02   3.9884E-02   3.9884E-02 / 3.9884E-02   2.5265E-07 / 2.5265E-07   3.87% / 3.87%
220   5.000E-02   3.6149E-02   3.6149E-02   3.6149E-02 / 3.6149E-02   1.5817E-07 / 1.5817E-07   3.23% / 3.23%
230   5.000E-02   3.3284E-02   3.3284E-02   3.3284E-02 / 3.3284E-02   1.2110E-07 / 1.2110E-07   3.23% / 3.23%
240   5.000E-02   3.1012E-02   3.1012E-02   3.1012E-02 / 3.1012E-02   3.0845E-07 / 3.0845E-07   3.23% / 3.23%
250   5.000E-02   2.9220E-02   2.9220E-02   2.9220E-02 / 2.9220E-02   1.3453E-07 / 1.3453E-07   2.58% / 2.58%
260   5.000E-02   2.7685E-02   2.7685E-02   2.7685E-02 / 2.7685E-02   8.2332E-08 / 8.2332E-08   2.58% / 2.58%
270   5.000E-02   2.6355E-02   2.6355E-02   2.6355E-02 / 2.6355E-02   6.5289E-08 / 6.5289E-08   3.23% / 3.23%
280   5.000E-02   2.5188E-02   2.5188E-02   2.5188E-02 / 2.5188E-02   3.9413E-08 / 3.9413E-08   3.23% / 3.23%
290   5.000E-02   2.4147E-02   2.4147E-02   2.4147E-02 / 2.4147E-02   3.0042E-08 / 3.0042E-08   2.58% / 2.58%
300   5.000E-02   2.3213E-02   2.3213E-02   2.3213E-02 / 2.3213E-02   2.7660E-08 / 2.7660E-08   2.58% / 2.58%
310   5.000E-02   2.2368E-02   2.2368E-02   2.2368E-02 / 2.2368E-02   2.7025E-08 / 2.7025E-08   2.58% / 2.58%
320   5.000E-02   2.1599E-02   2.1599E-02   2.1599E-02 / 2.1599E-02   2.7993E-08 / 2.7993E-08   1.94% / 1.94%
330   5.000E-02   2.0894E-02   2.0894E-02   2.0894E-02 / 2.0894E-02   2.9288E-08 / 2.9288E-08   2.58% / 2.58%
340   5.000E-02   2.0241E-02   2.0241E-02   2.0241E-02 / 2.0241E-02   3.9497E-08 / 3.9497E-08   2.58% / 2.58%
350   5.000E-02   1.9632E-02   1.9632E-02   1.9632E-02 / 1.9632E-02   5.0490E-08 / 5.0490E-08   2.58% / 2.58%
360   5.000E-02   1.9059E-02   1.9059E-02   1.9059E-02 / 1.9059E-02   5.6059E-08 / 5.6059E-08   2.58% / 2.58%
370   5.000E-02   1.8516E-02   1.8516E-02   1.8516E-02 / 1.8516E-02   5.3793E-08 / 5.3793E-08   2.58% / 2.58%
380   5.000E-02   1.7998E-02   1.7998E-02   1.7998E-02 / 1.7998E-02   4.5124E-08 / 4.5124E-08   2.58% / 2.58%
390   5.000E-02   1.7630E-02   1.7630E-02   1.7630E-02 / 1.7630E-02   3.2385E-08 / 3.2385E-08   2.58% / 2.58%
400   5.000E-02   3.2261E-02   3.2261E-02   3.2261E-02 / 3.2261E-02   8.7568E-09 / 8.7568E-09   1.29% / 1.29%
410   5.000E-02   2.7438E-02   2.7438E-02   2.7438E-02 / 2.7438E-02   2.6478E-07 / 2.6478E-07   2.58% / 2.58%
420   5.000E-02   2.0641E-02   2.0641E-02   2.0641E-02 / 2.0641E-02   4.6850E-07 / 4.6850E-07   3.87% / 3.87%
430   5.000E-02   2.6306E-02   2.6306E-02   2.6306E-02 / 2.6306E-02   9.4426E-06 / 9.4426E-06   9.03% / 9.03%
440   5.000E-02   1.9410E-02   1.9410E-02   1.9410E-02 / 1.9410E-02   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
450   5.000E-02   1.6271E-02   1.6271E-02   1.6271E-02 / 1.6271E-02   1.7878E-07 / 1.7878E-07   3.87% / 3.87%
460   5.000E-02   1.5548E-02   1.5548E-02   1.5548E-02 / 1.5548E-02   9.1695E-08 / 9.1695E-08   4.52% / 4.52%
470   5.000E-02   1.5096E-02   1.5096E-02   1.5096E-02 / 1.5096E-02   9.4114E-08 / 9.4114E-08   4.52% / 4.52%
480   5.000E-02   1.4959E-02   1.4959E-02   1.4959E-02 / 1.4959E-02   2.4546E-11 / 2.4546E-11   1.29% / 1.29%
490   5.000E-02   6.4932E-02   6.4932E-02   6.4932E-02 / 6.4932E-02   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
500   5.000E-02   2.3015E-02   2.3015E-02   2.3015E-02 / 2.3015E-02   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
510   5.000E-02   1.6483E-02   1.6483E-02   1.6483E-02 / 1.6483E-02   8.8473E-07 / 8.8473E-07   5.16% / 5.16%
520   5.000E-02   1.4069E-02   1.4069E-02   1.4069E-02 / 1.4069E-02   1.1206E-07 / 1.1206E-07   3.23% / 3.23%
530   5.000E-02   1.3920E-02   1.3920E-02   1.3920E-02 / 1.3920E-02   2.2202E-09 / 2.2202E-09   0.65% / 0.65%
540   5.000E-02   1.3270E-02   1.3270E-02   1.3270E-02 / 1.3270E-02   1.2364E-08 / 1.2364E-08   1.94% / 1.94%
550   5.000E-02   1.2932E-02   1.2932E-02   1.2932E-02 / 1.2932E-02   1.4673E-08 / 1.4673E-08   2.58% / 2.58%
560   5.000E-02   1.2646E-02   1.2646E-02   1.2646E-02 / 1.2646E-02   1.0657E-08 / 1.0657E-08   1.94% / 1.94%
570   5.000E-02   1.2369E-02   1.2369E-02   1.2369E-02 / 1.2369E-02   1.7804E-08 / 1.7804E-08   1.94% / 1.94%
580   5.000E-02   1.2103E-02   1.2103E-02   1.2103E-02 / 1.2103E-02   1.7001E-08 / 1.7001E-08   1.94% / 1.94%
590   5.000E-02   1.1842E-02   1.1842E-02   1.1842E-02 / 1.1842E-02   1.3454E-08 / 1.3454E-08   1.94% / 1.94%
