=====> WARNING: Training dataset length: 0, assuming memorization test!
========== Dataset info ==========
Dataset params: {'file': '/home/ryley/WDK/ML/dataset/turbulence_dataset_clean.csv', 'Cases': ['fp_2540'], 'val_set': ['fp_2540'], 'test_set': ['fp_2540'], 'data_loader': <class 'tbnn.dataloaders.aDataset'>}
Train/Valid/Test points: 155 / 155 / 155
Memorization?: True
Cluster training?: False
EPOCH     LR        TRAIN         VALID             MSE:T/V                  RL:T/V             %NR_t/%NR_v
560   5.000E-03   8.6525E-02   8.6525E-02   8.6525E-02 / 8.6525E-02   3.7296E-01 / 3.7296E-01   47.74% / 47.74%
570   5.000E-03   8.2074E-02   8.2074E-02   8.2074E-02 / 8.2074E-02   3.9215E-01 / 3.9215E-01   47.74% / 47.74%
580   5.000E-03   8.5874E-02   8.5874E-02   8.5874E-02 / 8.5874E-02   3.9172E-01 / 3.9172E-01   48.39% / 48.39%
590   5.000E-03   1.7987E-01   1.7987E-01   1.7987E-01 / 1.7987E-01   3.9137E-01 / 3.9137E-01   47.10% / 47.10%
600   5.000E-03   1.0446E-01   1.0446E-01   1.0446E-01 / 1.0446E-01   4.1396E-01 / 4.1396E-01   48.39% / 48.39%
610   5.000E-03   9.0621E-02   9.0621E-02   9.0621E-02 / 9.0621E-02   4.0169E-01 / 4.0169E-01   47.74% / 47.74%
620   5.000E-03   7.8445E-02   7.8445E-02   7.8445E-02 / 7.8445E-02   4.2584E-01 / 4.2584E-01   48.39% / 48.39%
630   5.000E-03   8.0011E-02   8.0011E-02   8.0011E-02 / 8.0011E-02   4.1036E-01 / 4.1036E-01   48.39% / 48.39%
640   5.000E-03   1.7130E-01   1.7130E-01   1.7130E-01 / 1.7130E-01   3.8439E-01 / 3.8439E-01   49.03% / 49.03%
650   5.000E-03   7.8924E-02   7.8924E-02   7.8924E-02 / 7.8924E-02   4.1675E-01 / 4.1675E-01   48.39% / 48.39%
660   5.000E-03   7.3890E-02   7.3890E-02   7.3890E-02 / 7.3890E-02   4.1321E-01 / 4.1321E-01   48.39% / 48.39%
670   5.000E-03   8.1465E-02   8.1465E-02   8.1465E-02 / 8.1465E-02   4.3358E-01 / 4.3358E-01   48.39% / 48.39%
680   5.000E-03   6.9637E-02   6.9637E-02   6.9637E-02 / 6.9637E-02   4.4190E-01 / 4.4190E-01   48.39% / 48.39%
690   5.000E-03   7.2298E-02   7.2298E-02   7.2298E-02 / 7.2298E-02   4.3642E-01 / 4.3642E-01   49.03% / 49.03%
700   5.000E-03   6.6150E-02   6.6150E-02   6.6150E-02 / 6.6150E-02   4.2778E-01 / 4.2778E-01   48.39% / 48.39%
710   5.000E-03   6.6488E-02   6.6488E-02   6.6488E-02 / 6.6488E-02   4.4501E-01 / 4.4501E-01   48.39% / 48.39%
720   5.000E-03   7.1473E-02   7.1473E-02   7.1473E-02 / 7.1473E-02   4.5474E-01 / 4.5474E-01   49.03% / 49.03%
730   5.000E-03   6.4001E-02   6.4001E-02   6.4001E-02 / 6.4001E-02   4.3918E-01 / 4.3918E-01   48.39% / 48.39%
740   5.000E-03   1.0556E-01   1.0556E-01   1.0556E-01 / 1.0556E-01   4.4796E-01 / 4.4796E-01   48.39% / 48.39%
750   5.000E-03   1.8334E-01   1.8334E-01   1.8334E-01 / 1.8334E-01   4.3842E-01 / 4.3842E-01   48.39% / 48.39%
760   5.000E-03   6.4254E-02   6.4254E-02   6.4254E-02 / 6.4254E-02   4.6232E-01 / 4.6232E-01   48.39% / 48.39%
770   5.000E-03   6.5468E-02   6.5468E-02   6.5468E-02 / 6.5468E-02   4.5092E-01 / 4.5092E-01   48.39% / 48.39%
780   5.000E-03   7.5301E-02   7.5301E-02   7.5301E-02 / 7.5301E-02   4.7611E-01 / 4.7611E-01   48.39% / 48.39%
790   5.000E-03   6.0373E-02   6.0373E-02   6.0373E-02 / 6.0373E-02   4.8470E-01 / 4.8470E-01   48.39% / 48.39%
800   5.000E-03   6.4399E-02   6.4399E-02   6.4399E-02 / 6.4399E-02   4.9404E-01 / 4.9404E-01   48.39% / 48.39%
810   5.000E-03   5.6512E-02   5.6512E-02   5.6512E-02 / 5.6512E-02   4.9691E-01 / 4.9691E-01   48.39% / 48.39%
820   5.000E-03   5.9984E-02   5.9984E-02   5.9984E-02 / 5.9984E-02   4.9224E-01 / 4.9224E-01   49.03% / 49.03%
830   5.000E-03   5.3582E-02   5.3582E-02   5.3582E-02 / 5.3582E-02   4.9798E-01 / 4.9798E-01   49.03% / 49.03%
840   5.000E-03   8.3069E-01   8.3069E-01   8.3069E-01 / 8.3069E-01   4.2258E-01 / 4.2258E-01   50.32% / 50.32%
850   5.000E-03   1.1066E-01   1.1066E-01   1.1066E-01 / 1.1066E-01   4.7948E-01 / 4.7948E-01   48.39% / 48.39%
860   5.000E-03   6.1080E-02   6.1080E-02   6.1080E-02 / 6.1080E-02   4.9230E-01 / 4.9230E-01   48.39% / 48.39%
870   5.000E-03   5.5135E-02   5.5135E-02   5.5135E-02 / 5.5135E-02   4.9431E-01 / 4.9431E-01   49.03% / 49.03%
880   5.000E-03   5.4111E-02   5.4111E-02   5.4111E-02 / 5.4111E-02   4.9270E-01 / 4.9270E-01   49.03% / 49.03%
890   5.000E-03   5.2487E-02   5.2487E-02   5.2487E-02 / 5.2487E-02   5.1004E-01 / 5.1004E-01   49.03% / 49.03%
900   5.000E-03   5.0647E-02   5.0647E-02   5.0647E-02 / 5.0647E-02   5.1274E-01 / 5.1274E-01   49.03% / 49.03%
910   5.000E-03   5.1263E-02   5.1263E-02   5.1263E-02 / 5.1263E-02   5.3658E-01 / 5.3658E-01   49.03% / 49.03%
920   5.000E-03   4.8242E-02   4.8242E-02   4.8242E-02 / 4.8242E-02   5.3335E-01 / 5.3335E-01   49.03% / 49.03%
930   5.000E-03   4.7924E-02   4.7924E-02   4.7924E-02 / 4.7924E-02   5.2907E-01 / 5.2907E-01   49.03% / 49.03%
940   5.000E-03   4.5747E-02   4.5747E-02   4.5747E-02 / 4.5747E-02   5.3182E-01 / 5.3182E-01   49.03% / 49.03%
950   5.000E-03   4.4819E-02   4.4819E-02   4.4819E-02 / 4.4819E-02   5.3456E-01 / 5.3456E-01   49.03% / 49.03%
960   5.000E-03   4.4392E-02   4.4392E-02   4.4392E-02 / 4.4392E-02   5.5061E-01 / 5.5061E-01   49.03% / 49.03%
970   5.000E-03   4.3409E-02   4.3409E-02   4.3409E-02 / 4.3409E-02   5.7067E-01 / 5.7067E-01   49.03% / 49.03%
980   5.000E-03   4.2688E-02   4.2688E-02   4.2688E-02 / 4.2688E-02   5.4286E-01 / 5.4286E-01   49.03% / 49.03%
990   5.000E-03   4.2198E-02   4.2198E-02   4.2198E-02 / 4.2198E-02   5.6049E-01 / 5.6049E-01   49.03% / 49.03%
1000   5.000E-03   4.2137E-02   4.2137E-02   4.2137E-02 / 4.2137E-02   5.8783E-01 / 5.8783E-01   49.03% / 49.03%
1010   5.000E-03   4.2862E-02   4.2862E-02   4.2862E-02 / 4.2862E-02   5.5991E-01 / 5.5991E-01   49.03% / 49.03%
1020   5.000E-03   3.9437E-02   3.9437E-02   3.9437E-02 / 3.9437E-02   5.8762E-01 / 5.8762E-01   49.03% / 49.03%
1030   5.000E-03   3.9439E-02   3.9439E-02   3.9439E-02 / 3.9439E-02   5.7983E-01 / 5.7983E-01   49.03% / 49.03%
1040   5.000E-03   3.9653E-02   3.9653E-02   3.9653E-02 / 3.9653E-02   5.7186E-01 / 5.7186E-01   49.03% / 49.03%
1050   5.000E-03   3.8581E-02   3.8581E-02   3.8581E-02 / 3.8581E-02   5.8047E-01 / 5.8047E-01   49.03% / 49.03%
1060   5.000E-03   3.7370E-02   3.7370E-02   3.7370E-02 / 3.7370E-02   6.0844E-01 / 6.0844E-01   49.03% / 49.03%
1070   5.000E-03   3.8719E-02   3.8719E-02   3.8719E-02 / 3.8719E-02   6.0298E-01 / 6.0298E-01   49.03% / 49.03%
1080   5.000E-03   3.6794E-02   3.6794E-02   3.6794E-02 / 3.6794E-02   6.1563E-01 / 6.1563E-01   49.03% / 49.03%
1090   5.000E-03   3.5702E-02   3.5702E-02   3.5702E-02 / 3.5702E-02   6.0934E-01 / 6.0934E-01   49.03% / 49.03%
1100   5.000E-03   3.5522E-02   3.5522E-02   3.5522E-02 / 3.5522E-02   6.2257E-01 / 6.2257E-01   49.68% / 49.68%
1110   5.000E-03   4.0015E-02   4.0015E-02   4.0015E-02 / 4.0015E-02   6.6051E-01 / 6.6051E-01   49.68% / 49.68%
1120   5.000E-03   3.4782E-02   3.4782E-02   3.4782E-02 / 3.4782E-02   6.2630E-01 / 6.2630E-01   49.68% / 49.68%
1130   5.000E-03   3.7132E-02   3.7132E-02   3.7132E-02 / 3.7132E-02   6.4232E-01 / 6.4232E-01   49.68% / 49.68%
1140   5.000E-03   3.4015E-02   3.4015E-02   3.4015E-02 / 3.4015E-02   6.4330E-01 / 6.4330E-01   49.68% / 49.68%
1150   5.000E-03   3.5020E-02   3.5020E-02   3.5020E-02 / 3.5020E-02   6.7051E-01 / 6.7051E-01   49.68% / 49.68%
1160   5.000E-03   4.4729E-02   4.4729E-02   4.4729E-02 / 4.4729E-02   6.6090E-01 / 6.6090E-01   49.68% / 49.68%
1170   5.000E-03   2.6156E-01   2.6156E-01   2.6156E-01 / 2.6156E-01   7.7264E-01 / 7.7264E-01   49.03% / 49.03%
1180   5.000E-03   8.1349E-02   8.1349E-02   8.1349E-02 / 8.1349E-02   6.7299E-01 / 6.7299E-01   49.68% / 49.68%
1190   5.000E-03   3.5351E-02   3.5351E-02   3.5351E-02 / 3.5351E-02   6.4666E-01 / 6.4666E-01   49.68% / 49.68%
1200   5.000E-03   4.0594E-02   4.0594E-02   4.0594E-02 / 4.0594E-02   6.6486E-01 / 6.6486E-01   49.68% / 49.68%
1210   5.000E-03   3.2620E-02   3.2620E-02   3.2620E-02 / 3.2620E-02   6.6282E-01 / 6.6282E-01   49.68% / 49.68%
1220   5.000E-03   3.2199E-02   3.2199E-02   3.2199E-02 / 3.2199E-02   6.8246E-01 / 6.8246E-01   49.68% / 49.68%
1230   5.000E-03   3.6138E-02   3.6138E-02   3.6138E-02 / 3.6138E-02   6.8966E-01 / 6.8966E-01   49.68% / 49.68%
1240   5.000E-03   3.0551E-02   3.0551E-02   3.0551E-02 / 3.0551E-02   6.7112E-01 / 6.7112E-01   49.68% / 49.68%
1250   5.000E-03   3.0342E-02   3.0342E-02   3.0342E-02 / 3.0342E-02   6.8622E-01 / 6.8622E-01   49.68% / 49.68%
1260   5.000E-03   2.9896E-02   2.9896E-02   2.9896E-02 / 2.9896E-02   6.9478E-01 / 6.9478E-01   49.68% / 49.68%
1270   5.000E-03   3.9507E-02   3.9507E-02   3.9507E-02 / 3.9507E-02   6.8393E-01 / 6.8393E-01   50.32% / 50.32%
1280   5.000E-03   3.9561E-01   3.9561E-01   3.9561E-01 / 3.9561E-01   7.2785E-01 / 7.2785E-01   47.74% / 47.74%
1290   5.000E-03   1.6883E-01   1.6883E-01   1.6883E-01 / 1.6883E-01   7.0844E-01 / 7.0844E-01   49.03% / 49.03%
1300   5.000E-03   3.9495E-02   3.9495E-02   3.9495E-02 / 3.9495E-02   6.7264E-01 / 6.7264E-01   49.68% / 49.68%
1310   5.000E-03   3.1946E-02   3.1946E-02   3.1946E-02 / 3.1946E-02   6.5237E-01 / 6.5237E-01   49.68% / 49.68%
1320   5.000E-03   3.0770E-02   3.0770E-02   3.0770E-02 / 3.0770E-02   6.8326E-01 / 6.8326E-01   49.68% / 49.68%
1330   5.000E-03   3.0017E-02   3.0017E-02   3.0017E-02 / 3.0017E-02   6.8775E-01 / 6.8775E-01   49.68% / 49.68%
1340   5.000E-03   2.9356E-02   2.9356E-02   2.9356E-02 / 2.9356E-02   6.9686E-01 / 6.9686E-01   49.68% / 49.68%
1350   5.000E-03   2.9082E-02   2.9082E-02   2.9082E-02 / 2.9082E-02   6.9839E-01 / 6.9839E-01   49.68% / 49.68%
1360   5.000E-03   2.8568E-02   2.8568E-02   2.8568E-02 / 2.8568E-02   6.9326E-01 / 6.9326E-01   49.68% / 49.68%
1370   5.000E-03   2.8464E-02   2.8464E-02   2.8464E-02 / 2.8464E-02   6.9855E-01 / 6.9855E-01   49.68% / 49.68%
1380   5.000E-03   2.7982E-02   2.7982E-02   2.7982E-02 / 2.7982E-02   6.9984E-01 / 6.9984E-01   49.68% / 49.68%
1390   5.000E-03   2.7619E-02   2.7619E-02   2.7619E-02 / 2.7619E-02   7.2802E-01 / 7.2802E-01   49.68% / 49.68%
1400   5.000E-03   2.7425E-02   2.7425E-02   2.7425E-02 / 2.7425E-02   7.1853E-01 / 7.1853E-01   49.68% / 49.68%
1410   5.000E-03   2.7133E-02   2.7133E-02   2.7133E-02 / 2.7133E-02   7.0607E-01 / 7.0607E-01   49.68% / 49.68%
1420   5.000E-03   2.7355E-02   2.7355E-02   2.7355E-02 / 2.7355E-02   7.8092E-01 / 7.8092E-01   49.68% / 49.68%
1430   5.000E-03   2.6625E-02   2.6625E-02   2.6625E-02 / 2.6625E-02   7.3565E-01 / 7.3565E-01   49.68% / 49.68%
