=====> WARNING: Training dataset length: 0, assuming memorization test!
========== Dataset info ==========
Dataset params: {'file': '/home/ryley/WDK/ML/dataset/turbulence_dataset_clean.csv', 'Cases': ['fp_2540'], 'val_set': ['fp_2540'], 'test_set': ['fp_2540'], 'data_loader': <class 'tbnn.dataloaders.aDataset'>}
Train/Valid/Test points: 155 / 155 / 155
Memorization?: True
Cluster training?: False
EPOCH     LR        TRAIN         VALID             MSE:T/V                  RL:T/V             %NR_t/%NR_v
===============================================================================================================
  1   5.000E-03   8.0990E-01   8.0990E-01   8.0990E-01 / 8.0990E-01   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 10   5.000E-03   9.6951E-02   9.6951E-02   9.6951E-02 / 9.6951E-02   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 20   5.000E-03   3.6957E-02   3.6957E-02   3.2952E-02 / 3.2952E-02   1.6780E-04 / 1.6780E-04   9.68% / 9.68%
 30   5.000E-03   2.7789E-02   2.7789E-02   2.7090E-02 / 2.7090E-02   2.8803E-05 / 2.8803E-05   7.10% / 7.10%
 40   5.000E-03   2.3890E-02   2.3890E-02   2.3432E-02 / 2.3432E-02   1.8712E-05 / 1.8712E-05   7.10% / 7.10%
 50   5.000E-03   2.1086E-02   2.1086E-02   2.0661E-02 / 2.0661E-02   1.7209E-05 / 1.7209E-05   7.10% / 7.10%
 60   5.000E-03   1.8936E-02   1.8936E-02   1.8802E-02 / 1.8802E-02   5.4504E-06 / 5.4504E-06   5.81% / 5.81%
 70   5.000E-03   1.6737E-02   1.6737E-02   1.6525E-02 / 1.6525E-02   8.6660E-06 / 8.6660E-06   7.10% / 7.10%
 80   5.000E-03   1.4041E-02   1.4041E-02   1.3974E-02 / 1.3974E-02   2.7833E-06 / 2.7833E-06   5.81% / 5.81%
 90   5.000E-03   1.0883E-02   1.0883E-02   1.0875E-02 / 1.0875E-02   3.3881E-07 / 3.3881E-07   3.87% / 3.87%
100   5.000E-03   7.7718E-03   7.7718E-03   7.7718E-03 / 7.7718E-03   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
110   5.000E-03   5.6728E-03   5.6728E-03   5.6728E-03 / 5.6728E-03   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
120   5.000E-03   4.7107E-03   4.7107E-03   4.7045E-03 / 4.7045E-03   5.6858E-07 / 5.6858E-07   2.58% / 2.58%
130   5.000E-03   4.2685E-03   4.2685E-03   4.2617E-03 / 4.2617E-03   6.8491E-07 / 6.8491E-07   2.58% / 2.58%
140   5.000E-03   3.9614E-03   3.9614E-03   3.9535E-03 / 3.9535E-03   8.3838E-07 / 8.3838E-07   2.58% / 2.58%
150   5.000E-03   3.6528E-03   3.6528E-03   3.6329E-03 / 3.6329E-03   2.1829E-06 / 2.1829E-06   3.23% / 3.23%
160   5.000E-03   3.3576E-03   3.3576E-03   3.3411E-03 / 3.3411E-03   1.8913E-06 / 1.8913E-06   2.58% / 2.58%
