=====> WARNING: Training dataset length: 0, assuming memorization test!
========== Dataset info ==========
Dataset params: {'file': '/home/ryley/WDK/ML/dataset/turbulence_dataset_clean.csv', 'Cases': ['fp_2540'], 'val_set': ['fp_2540'], 'test_set': ['fp_2540'], 'data_loader': <class 'tbnn.dataloaders.aDataset'>}
Train/Valid/Test points: 155 / 155 / 155
Memorization?: True
Cluster training?: False
EPOCH     LR        TRAIN         VALID             MSE:T/V                  RL:T/V             %NR_t/%NR_v
===============================================================================================================
  1   5.000E-01   5.1708E+04   5.1708E+04   4.9824E+04 / 4.9824E+04   4.0865E+01 / 4.0865E+01   90.32% / 90.32%
 10   5.000E-01   9.7161E+01   9.7161E+01   9.6886E+01 / 9.6886E+01   5.4686E-02 / 5.4686E-02   10.97% / 10.97%
 20   5.000E-01   6.4941E+01   6.4941E+01   6.4941E+01 / 6.4941E+01   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 30   5.000E-01   4.3786E+01   4.3786E+01   4.3786E+01 / 4.3786E+01   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 40   5.000E-01   3.8409E+01   3.8409E+01   3.8409E+01 / 3.8409E+01   7.2208E-08 / 7.2208E-08   0.65% / 0.65%
 50   5.000E-01   3.7591E+01   3.7591E+01   3.7591E+01 / 3.7591E+01   3.8070E-06 / 3.8070E-06   3.87% / 3.87%
 60   5.000E-01   3.7536E+01   3.7536E+01   3.7535E+01 / 3.7535E+01   9.9172E-06 / 9.9172E-06   18.71% / 18.71%
 70   5.000E-01   3.7533E+01   3.7533E+01   3.7533E+01 / 3.7533E+01   1.1332E-05 / 1.1332E-05   19.35% / 19.35%
 80   5.000E-01   3.7526E+01   3.7526E+01   3.7526E+01 / 3.7526E+01   1.3440E-05 / 1.3440E-05   20.65% / 20.65%
 90   5.000E-01   3.7518E+01   3.7518E+01   3.7517E+01 / 3.7517E+01   1.6749E-05 / 1.6749E-05   21.29% / 21.29%
100   5.000E-01   3.7515E+01   3.7515E+01   3.7514E+01 / 3.7514E+01   2.5424E-05 / 2.5424E-05   23.87% / 23.87%
110   5.000E-01   3.7506E+01   3.7506E+01   3.7505E+01 / 3.7505E+01   2.8198E-05 / 2.8198E-05   24.52% / 24.52%
120   5.000E-01   3.7494E+01   3.7494E+01   3.7494E+01 / 3.7494E+01   2.0085E-05 / 2.0085E-05   17.42% / 17.42%
130   5.000E-01   3.7477E+01   3.7477E+01   3.7476E+01 / 3.7476E+01   2.2501E-05 / 2.2501E-05   18.06% / 18.06%
140   5.000E-01   3.7467E+01   3.7467E+01   3.7465E+01 / 3.7465E+01   2.9259E-05 / 2.9259E-05   22.58% / 22.58%
150   5.000E-01   3.7453E+01   3.7453E+01   3.7452E+01 / 3.7452E+01   2.9802E-05 / 2.9802E-05   21.29% / 21.29%
160   5.000E-01   3.7440E+01   3.7440E+01   3.7439E+01 / 3.7439E+01   3.0981E-05 / 3.0981E-05   20.00% / 20.00%
170   5.000E-01   3.7389E+01   3.7389E+01   3.7387E+01 / 3.7387E+01   4.0804E-05 / 4.0804E-05   21.94% / 21.94%
180   5.000E-01   3.7315E+01   3.7315E+01   3.7313E+01 / 3.7313E+01   5.5960E-05 / 5.5960E-05   19.35% / 19.35%
190   5.000E-01   3.7237E+01   3.7237E+01   3.7234E+01 / 3.7234E+01   7.0276E-05 / 7.0276E-05   19.35% / 19.35%
200   5.000E-01   3.7217E+01   3.7217E+01   3.7214E+01 / 3.7214E+01   8.3472E-05 / 8.3472E-05   21.94% / 21.94%
