=====> WARNING: Training dataset length: 0, assuming memorization test!
========== Dataset info ==========
Dataset params: {'file': '/home/ryley/WDK/ML/dataset/turbulence_dataset_clean.csv', 'Cases': ['fp_2540'], 'val_set': ['fp_2540'], 'test_set': ['fp_2540'], 'data_loader': <class 'tbnn.dataloaders.aDataset'>}
Train/Valid/Test points: 155 / 155 / 155
Memorization?: True
Cluster training?: False
EPOCH     LR        TRAIN         VALID             MSE:T/V                  RL:T/V             %NR_t/%NR_v
===============================================================================================================
  1   5.000E-02   9.6227E+01   9.6227E+01   9.6227E+01 / 9.6227E+01   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 10   5.000E-02   6.2550E+01   6.2550E+01   6.2550E+01 / 6.2550E+01   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 20   5.000E-02   2.6297E+01   2.6297E+01   2.6297E+01 / 2.6297E+01   1.5182E-03 / 1.5182E-03   36.77% / 36.77%
 30   5.000E-02   1.1068E+01   1.1068E+01   1.1068E+01 / 1.1068E+01   2.6476E-02 / 2.6476E-02   31.61% / 31.61%
 40   5.000E-02   3.9154E+00   3.9154E+00   3.9154E+00 / 3.9154E+00   4.8991E-02 / 4.8991E-02   32.90% / 32.90%
 50   5.000E-02   2.5329E+00   2.5329E+00   2.5329E+00 / 2.5329E+00   5.5506E-02 / 5.5506E-02   38.71% / 38.71%
 60   5.000E-02   1.6191E+00   1.6191E+00   1.6191E+00 / 1.6191E+00   6.1150E-02 / 6.1150E-02   40.00% / 40.00%
 70   5.000E-02   9.6263E-01   9.6263E-01   9.6263E-01 / 9.6263E-01   8.3375E-02 / 8.3375E-02   41.29% / 41.29%
 80   5.000E-02   8.6850E-01   8.6850E-01   8.6850E-01 / 8.6850E-01   9.8565E-02 / 9.8565E-02   44.52% / 44.52%
 90   5.000E-02   1.0323E+00   1.0323E+00   1.0323E+00 / 1.0323E+00   9.5088E-02 / 9.5088E-02   42.58% / 42.58%
100   5.000E-02   4.9949E-01   4.9949E-01   4.9949E-01 / 4.9949E-01   1.4186E-01 / 1.4186E-01   43.23% / 43.23%
110   5.000E-02   4.7473E-01   4.7473E-01   4.7473E-01 / 4.7473E-01   1.6176E-01 / 1.6176E-01   44.52% / 44.52%
120   5.000E-02   3.6323E-01   3.6323E-01   3.6323E-01 / 3.6323E-01   1.6010E-01 / 1.6010E-01   44.52% / 44.52%
130   5.000E-02   3.2998E-01   3.2998E-01   3.2998E-01 / 3.2998E-01   1.6580E-01 / 1.6580E-01   45.16% / 45.16%
140   5.000E-02   2.9763E-01   2.9763E-01   2.9763E-01 / 2.9763E-01   1.7965E-01 / 1.7965E-01   45.16% / 45.16%
150   5.000E-02   2.7469E-01   2.7469E-01   2.7469E-01 / 2.7469E-01   1.9118E-01 / 1.9118E-01   45.81% / 45.81%
160   5.000E-02   2.5369E-01   2.5369E-01   2.5369E-01 / 2.5369E-01   2.0108E-01 / 2.0108E-01   45.81% / 45.81%
170   5.000E-02   2.3638E-01   2.3638E-01   2.3638E-01 / 2.3638E-01   2.0990E-01 / 2.0990E-01   45.81% / 45.81%
180   5.000E-02   2.3879E-01   2.3879E-01   2.3879E-01 / 2.3879E-01   2.2354E-01 / 2.2354E-01   45.81% / 45.81%
190   5.000E-02   2.8759E-01   2.8759E-01   2.8759E-01 / 2.8759E-01   2.2065E-01 / 2.2065E-01   46.45% / 46.45%
200   5.000E-02   2.4593E-01   2.4593E-01   2.4593E-01 / 2.4593E-01   2.1177E-01 / 2.1177E-01   45.81% / 45.81%
210   5.000E-02   2.0237E-01   2.0237E-01   2.0237E-01 / 2.0237E-01   2.3977E-01 / 2.3977E-01   46.45% / 46.45%
220   5.000E-02   1.8428E-01   1.8428E-01   1.8428E-01 / 1.8428E-01   2.4090E-01 / 2.4090E-01   46.45% / 46.45%
230   5.000E-02   1.7397E-01   1.7397E-01   1.7397E-01 / 1.7397E-01   2.4764E-01 / 2.4764E-01   46.45% / 46.45%
240   5.000E-02   1.6171E-01   1.6171E-01   1.6171E-01 / 1.6171E-01   2.5803E-01 / 2.5803E-01   46.45% / 46.45%
250   5.000E-02   2.5065E-01   2.5065E-01   2.5065E-01 / 2.5065E-01   2.4966E-01 / 2.4966E-01   45.81% / 45.81%
260   5.000E-02   1.5104E-01   1.5104E-01   1.5104E-01 / 1.5104E-01   2.7558E-01 / 2.7558E-01   47.10% / 47.10%
270   5.000E-02   1.4957E-01   1.4957E-01   1.4957E-01 / 1.4957E-01   2.7730E-01 / 2.7730E-01   47.10% / 47.10%
280   5.000E-02   1.3437E-01   1.3437E-01   1.3437E-01 / 1.3437E-01   2.8258E-01 / 2.8258E-01   47.10% / 47.10%
290   5.000E-02   1.2733E-01   1.2733E-01   1.2733E-01 / 1.2733E-01   2.8950E-01 / 2.8950E-01   47.10% / 47.10%
300   5.000E-02   2.6037E-01   2.6037E-01   2.6037E-01 / 2.6037E-01   2.7743E-01 / 2.7743E-01   46.45% / 46.45%
310   5.000E-02   1.3454E-01   1.3454E-01   1.3454E-01 / 1.3454E-01   3.1216E-01 / 3.1216E-01   47.10% / 47.10%
320   5.000E-02   1.1955E-01   1.1955E-01   1.1955E-01 / 1.1955E-01   3.0452E-01 / 3.0452E-01   47.10% / 47.10%
330   5.000E-02   1.1312E-01   1.1312E-01   1.1312E-01 / 1.1312E-01   3.1622E-01 / 3.1622E-01   47.10% / 47.10%
340   5.000E-02   1.0823E-01   1.0823E-01   1.0823E-01 / 1.0823E-01   3.2115E-01 / 3.2115E-01   47.10% / 47.10%
350   5.000E-02   1.0331E-01   1.0331E-01   1.0331E-01 / 1.0331E-01   3.2372E-01 / 3.2372E-01   47.10% / 47.10%
360   5.000E-02   2.6239E-01   2.6239E-01   2.6239E-01 / 2.6239E-01   3.1308E-01 / 3.1308E-01   47.10% / 47.10%
370   5.000E-02   1.1597E-01   1.1597E-01   1.1597E-01 / 1.1597E-01   3.5110E-01 / 3.5110E-01   47.74% / 47.74%
380   5.000E-02   1.0432E-01   1.0432E-01   1.0432E-01 / 1.0432E-01   3.4990E-01 / 3.4990E-01   47.74% / 47.74%
390   5.000E-02   9.6786E-02   9.6786E-02   9.6786E-02 / 9.6786E-02   3.5290E-01 / 3.5290E-01   47.74% / 47.74%
400   5.000E-02   9.1207E-02   9.1207E-02   9.1207E-02 / 9.1207E-02   3.5390E-01 / 3.5390E-01   47.74% / 47.74%
410   5.000E-02   9.1074E-02   9.1074E-02   9.1074E-02 / 9.1074E-02   3.6819E-01 / 3.6819E-01   47.74% / 47.74%
420   5.000E-02   9.5490E-02   9.5490E-02   9.5490E-02 / 9.5490E-02   3.7494E-01 / 3.7494E-01   47.74% / 47.74%
430   5.000E-02   8.2959E-02   8.2959E-02   8.2959E-02 / 8.2959E-02   3.7172E-01 / 3.7172E-01   47.74% / 47.74%
440   5.000E-02   8.2958E-02   8.2958E-02   8.2958E-02 / 8.2958E-02   3.7323E-01 / 3.7323E-01   47.74% / 47.74%
450   5.000E-02   7.8602E-02   7.8602E-02   7.8602E-02 / 7.8602E-02   3.7988E-01 / 3.7988E-01   47.74% / 47.74%
