=====> WARNING: Training dataset length: 0, assuming memorization test!
========== Dataset info ==========
Dataset params: {'file': '/home/ryley/WDK/ML/dataset/turbulence_dataset_clean.csv', 'Cases': ['fp_3630'], 'val_set': ['fp_3630'], 'test_set': ['fp_3630'], 'data_loader': <class 'tbnn.dataloaders.aDataset'>}
Train/Valid/Test points: 168 / 168 / 168
Memorization?: True
Cluster training?: False
EPOCH     LR        TRAIN         VALID             MSE:T/V                  RL:T/V             %NR_t/%NR_v
===============================================================================================================
  1   1.000E-07   2.9057E+04   2.9057E+04   2.9057E+04 / 2.9057E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 10   1.000E-07   2.7890E+04   2.7890E+04   2.7890E+04 / 2.7890E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 20   1.000E-07   2.6152E+04   2.6152E+04   2.6152E+04 / 2.6152E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 30   1.000E-07   2.3020E+04   2.3020E+04   2.3020E+04 / 2.3020E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 40   1.000E-07   1.9440E+04   1.9440E+04   1.9440E+04 / 1.9440E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 50   1.000E-07   1.7030E+04   1.7030E+04   1.7030E+04 / 1.7030E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 60   1.000E-07   1.5708E+04   1.5708E+04   1.5708E+04 / 1.5708E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 70   1.000E-07   1.4614E+04   1.4614E+04   1.4614E+04 / 1.4614E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 80   1.000E-07   1.3847E+04   1.3847E+04   1.3847E+04 / 1.3847E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 90   1.000E-07   1.3382E+04   1.3382E+04   1.3382E+04 / 1.3382E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
100   1.000E-07   1.2700E+04   1.2700E+04   1.2700E+04 / 1.2700E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
110   1.000E-07   1.2357E+04   1.2357E+04   1.2357E+04 / 1.2357E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
120   1.000E-07   1.2122E+04   1.2122E+04   1.2122E+04 / 1.2122E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
130   1.000E-07   1.1909E+04   1.1909E+04   1.1909E+04 / 1.1909E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
140   1.000E-07   1.1726E+04   1.1726E+04   1.1726E+04 / 1.1726E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
150   1.000E-07   1.1544E+04   1.1544E+04   1.1544E+04 / 1.1544E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
160   1.000E-07   1.1500E+04   1.1500E+04   1.1500E+04 / 1.1500E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
170   1.000E-07   1.1503E+04   1.1503E+04   1.1503E+04 / 1.1503E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
180   1.000E-07   1.1271E+04   1.1271E+04   1.1271E+04 / 1.1271E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
190   1.000E-07   1.1095E+04   1.1095E+04   1.1095E+04 / 1.1095E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
200   1.000E-07   1.1122E+04   1.1122E+04   1.1122E+04 / 1.1122E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
210   1.000E-07   1.1233E+04   1.1233E+04   1.1233E+04 / 1.1233E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
220   1.000E-07   1.0892E+04   1.0892E+04   1.0892E+04 / 1.0892E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
230   1.000E-07   1.1327E+04   1.1327E+04   1.1327E+04 / 1.1327E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
240   1.000E-07   1.1039E+04   1.1039E+04   1.1039E+04 / 1.1039E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
250   1.000E-07   1.0702E+04   1.0702E+04   1.0702E+04 / 1.0702E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
260   1.000E-07   1.0643E+04   1.0643E+04   1.0643E+04 / 1.0643E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
270   1.000E-07   1.0656E+04   1.0656E+04   1.0656E+04 / 1.0656E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
280   1.000E-07   1.0767E+04   1.0767E+04   1.0767E+04 / 1.0767E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
290   1.000E-07   1.0538E+04   1.0538E+04   1.0538E+04 / 1.0538E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
300   1.000E-07   1.0568E+04   1.0568E+04   1.0568E+04 / 1.0568E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
310   1.000E-07   1.0715E+04   1.0715E+04   1.0715E+04 / 1.0715E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
320   1.000E-07   1.0898E+04   1.0898E+04   1.0898E+04 / 1.0898E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
