=====> WARNING: Training dataset length: 0, assuming memorization test!
========== Dataset info ==========
Dataset params: {'file': '/home/ryley/WDK/ML/dataset/turbulence_dataset_clean.csv', 'Cases': ['fp_3630'], 'val_set': ['fp_3630'], 'test_set': ['fp_3630'], 'data_loader': <class 'tbnn.dataloaders.aDataset'>}
Train/Valid/Test points: 168 / 168 / 168
Memorization?: True
Cluster training?: False
EPOCH     LR        TRAIN         VALID             MSE:T/V                  RL:T/V             %NR_t/%NR_v
===============================================================================================================
  1   1.000E-05   2.7844E+04   2.7844E+04   2.7844E+04 / 2.7844E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 10   1.000E-05   1.4761E+04   1.4761E+04   1.4761E+04 / 1.4761E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 20   1.000E-05   1.1864E+04   1.1864E+04   1.1864E+04 / 1.1864E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 30   1.000E-05   4.6522E+04   4.6522E+04   4.6522E+04 / 4.6522E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 40   1.000E-05   3.0818E+04   3.0818E+04   3.0818E+04 / 3.0818E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 50   1.000E-05   2.9599E+04   2.9599E+04   2.9599E+04 / 2.9599E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 60   1.000E-05   3.1078E+04   3.1078E+04   3.1078E+04 / 3.1078E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 70   1.000E-05   3.1057E+04   3.1057E+04   3.1057E+04 / 3.1057E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 80   1.000E-05   3.1027E+04   3.1027E+04   3.1027E+04 / 3.1027E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 90   1.000E-05   3.0965E+04   3.0965E+04   3.0965E+04 / 3.0965E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
100   1.000E-05   3.0809E+04   3.0809E+04   3.0809E+04 / 3.0809E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
110   1.000E-05   3.0359E+04   3.0359E+04   3.0359E+04 / 3.0359E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
120   1.000E-05   4.2352E+04   4.2352E+04   4.2352E+04 / 4.2352E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
130   1.000E-05   3.1163E+04   3.1163E+04   3.1163E+04 / 3.1163E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
140   1.000E-05   3.1163E+04   3.1163E+04   3.1163E+04 / 3.1163E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
150   1.000E-05   3.1162E+04   3.1162E+04   3.1162E+04 / 3.1162E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
160   1.000E-05   3.1162E+04   3.1162E+04   3.1162E+04 / 3.1162E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
170   1.000E-05   3.1162E+04   3.1162E+04   3.1162E+04 / 3.1162E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
180   1.000E-05   3.1161E+04   3.1161E+04   3.1161E+04 / 3.1161E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
190   1.000E-05   3.1161E+04   3.1161E+04   3.1161E+04 / 3.1161E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
200   1.000E-05   3.1161E+04   3.1161E+04   3.1161E+04 / 3.1161E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
210   1.000E-05   3.1160E+04   3.1160E+04   3.1160E+04 / 3.1160E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
220   1.000E-05   3.1160E+04   3.1160E+04   3.1160E+04 / 3.1160E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
230   1.000E-05   3.1159E+04   3.1159E+04   3.1159E+04 / 3.1159E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
240   1.000E-05   3.1158E+04   3.1158E+04   3.1158E+04 / 3.1158E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
250   1.000E-05   3.1158E+04   3.1158E+04   3.1158E+04 / 3.1158E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
