=====> WARNING: Training dataset length: 0, assuming memorization test!
========== Dataset info ==========
Dataset params: {'file': '/home/ryley/WDK/ML/dataset/turbulence_dataset_clean.csv', 'Cases': ['fp_3630'], 'val_set': ['fp_3630'], 'test_set': ['fp_3630'], 'data_loader': <class 'tbnn.dataloaders.aDataset'>}
Train/Valid/Test points: 168 / 168 / 168
Memorization?: True
Cluster training?: False
EPOCH     LR        TRAIN         VALID             MSE:T/V                  RL:T/V             %NR_t/%NR_v
===============================================================================================================
  1   1.000E-06   2.8975E+04   2.8975E+04   2.8975E+04 / 2.8975E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 10   1.000E-06   2.7667E+04   2.7667E+04   2.7667E+04 / 2.7667E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 20   1.000E-06   2.5838E+04   2.5838E+04   2.5838E+04 / 2.5838E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 30   1.000E-06   2.1989E+04   2.1989E+04   2.1989E+04 / 2.1989E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 40   1.000E-06   1.8800E+04   1.8800E+04   1.8800E+04 / 1.8800E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 50   1.000E-06   1.6690E+04   1.6690E+04   1.6690E+04 / 1.6690E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 60   1.000E-06   1.5450E+04   1.5450E+04   1.5450E+04 / 1.5450E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 70   1.000E-06   1.4422E+04   1.4422E+04   1.4422E+04 / 1.4422E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 80   1.000E-06   1.3727E+04   1.3727E+04   1.3727E+04 / 1.3727E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 90   1.000E-06   1.3270E+04   1.3270E+04   1.3270E+04 / 1.3270E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
100   1.000E-06   1.2628E+04   1.2628E+04   1.2628E+04 / 1.2628E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
110   1.000E-06   1.2322E+04   1.2322E+04   1.2322E+04 / 1.2322E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
120   1.000E-06   1.2165E+04   1.2165E+04   1.2165E+04 / 1.2165E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
130   1.000E-06   1.1864E+04   1.1864E+04   1.1864E+04 / 1.1864E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
140   1.000E-06   1.1659E+04   1.1659E+04   1.1659E+04 / 1.1659E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
150   1.000E-06   1.1514E+04   1.1514E+04   1.1514E+04 / 1.1514E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
160   1.000E-06   1.1661E+04   1.1661E+04   1.1661E+04 / 1.1661E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
170   1.000E-06   1.1520E+04   1.1520E+04   1.1520E+04 / 1.1520E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
180   1.000E-06   1.1216E+04   1.1216E+04   1.1216E+04 / 1.1216E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
190   1.000E-06   1.1172E+04   1.1172E+04   1.1172E+04 / 1.1172E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
200   1.000E-06   1.1265E+04   1.1265E+04   1.1265E+04 / 1.1265E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
210   1.000E-06   1.1022E+04   1.1022E+04   1.1022E+04 / 1.1022E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
220   1.000E-06   1.1125E+04   1.1125E+04   1.1125E+04 / 1.1125E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
230   1.000E-06   1.1257E+04   1.1257E+04   1.1257E+04 / 1.1257E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
240   1.000E-06   1.1070E+04   1.1070E+04   1.1070E+04 / 1.1070E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
250   1.000E-06   1.0738E+04   1.0738E+04   1.0738E+04 / 1.0738E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
260   1.000E-06   1.0892E+04   1.0892E+04   1.0892E+04 / 1.0892E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
270   1.000E-06   1.0794E+04   1.0794E+04   1.0794E+04 / 1.0794E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
280   1.000E-06   1.1408E+04   1.1408E+04   1.1408E+04 / 1.1408E+04   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
